Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
?,? (Song Sample),,,Long Drum Fill,Bone Appétit,
?,? (Song Sample),,,Brass Phrases (Latin),Bone Appétit,
?,? (Song Sample),,,Drum Fill,Rhythm Kitchen,
?,? (Song Sample),,,Brass Hits & Phrases (Stereo),Through the Hanging Gardens,
?,? (Song Sample),,,Drum Fill,Family Ties,
?,? (Song Sample),,,Drum Fill,IT'S DOG SHOW TIME,
?,? (Sample Instrument or Loop Library),,,Intro FX Hits,SHOW TIME,
?,? (Sample Instrument Library),,,Rhodes,SHOW TIME,
?,? (Sample Instrument Library),,,Synth Stabs,SHOW TIME,
?,? (Sample Instrument Library),,,Piano,Looting the Louvre,
?,? (Sample Instrument Library),,,Strings,Looting the Louvre,
?,? (Sample Instrument Library),,,Harpsichord,Onward Through the Dark,
?,? (Sample Loop Library),,,Cymbal Loop & Water Droplet Loop,Phantom From the Opera,
?,? (Sample Loop Library),,,Clock Ticking,Time Limit,
?,? (Sample Loop Library),,,Drums,Vergier vs. The Chevaliers,
?,? (Sample Instrument Library),,,Synth Bass,Vergier vs. The Chevaliers,
?,? (Sample Instrument Library),,,Saxophone,IT'S DOG SHOW TIME,
Rhythm Thief & the Paris Caper,,"(Released: October 30, 2013)",,,,
Sample: Hi-Fi Set,Yuzorani Hang-Glider,,Timestamp 0:02,String Phrase & Piano Glissando,Elegant Infiltration,
Sample: Jack Parnell & His Orchestra,Viramundo,,Timestamp 0:03,Drum Loop,Cookin' on Gas,
Sample: Joseph Gershenson,Big Spender,,Timestamp 0:03,Brass Shake,Elegant Infiltration,
Sample: Keith Mansfield,The Mexican D.J.,,Timestamp 0:00,Guiro,Tango de Fondue,
Sample: Manfred Minnich Strings,With Following Winds,,Timestamp 0:07,String Fall,Elegant Infiltration,
Sample: Michel Fugain,Monsieur Bernard,,Timestamp 2:26,Brass Hit,Elegant Infiltration,
Sample: Neal Hefti,Show Time,,Timestamp 0:00,Tapping Loop,Elegant Infiltration,
Sample: Ray Conniff,Love (Can Make You Happy),,Timestamp 0:56,Brass Hit,Elegant Infiltration,
Sample: René Touzet,Theme From The Brothers Grimm,,"Timestamp 0:00, 0:05",Brass Hits,Elegant Infiltration,
Sample: Sabu Martinez,My Son Johnny And Me,,Timestamp 0:00,Conga Loop,Cookin' on Gas,
Sample: The Fat Albert Orchestra,Cosbyianna,,Timestamp 0:43,Brass Hit,Elegant Infiltration,
Sample: The Jimi Entley Sound,Apache,,Timestamp 2:22,Drums,Tango de Fondue,
Sample: The Monkees,"Mary, Mary",,Timestamp 0:00,Drum Loop,Phantom Fondue - Remix,
Sample: The Routers,Let's Go (Pony),,Timestamp 0:00,Claps,Phantom Fondue - Remix,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 32 - More Conga Loops -> TS 0:08,3 - Kelly's Conga - 124 BPM,,Twilight of Chevaliers,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 71 - Vox -> TS 0:19,B-B-B-Brupa,,The Last Dance Remix,
Best Service,Sound Cube,CD 3 -> VOX_D_I,HEY,,Bite the Bobbies' Bums! ,
Best Service,Sound Cube,CD 3 -> VOX_J_R,PUH,,Bite the Bobbies' Bums! ,
Best Service,Sound Cube,CD 3 -> VOX_S_Z,SHAKE,,Bite the Bobbies' Bums! ,
Big Fish Audio,Acid Jazz City,02 120 D,02 drums 02,,Elegant Infiltration,
Big Fish Audio,Acid Jazz City,12 120 A,12 drums 09,,Elegant Infiltration,
IK Multimedia,SampleTron,Chamberlin Music Masters,M4 Pizz CH,,Bite the Bobbies' Bums! ,
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Vibraphone 1 or Vibraphone 2,,"Sneak n' Peak, Mini Game 1",
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Violin Solo,,On Dangerous Ground,
Sound Ideas,Hollywood Series 4000,4001-27-06,"CARTOON, GONG","LARGE, CHINESE GONG, SOFT MALLET",Friend vs. Faux,Link
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Bizarre Guitar,081-Vermin,,Showdown by Moonlight,
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Bizarre Guitar,090-Roboshriek,,Harder Than Hard Boiled,
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Distorted Reality 060-089,85-Big Bone,,Showdown by Moonlight,
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Distorted Reality 060-089,85-Dem Bones,,Showdown by Moonlight,
Spectrasonics,Burning Grooves S.A.G.E. Xpander,135-James Burn,135-James Burn,,Sneak n' Peak,
Spectrasonics,Burning Grooves S.A.G.E. Xpander,151-Street Dance,151-Street Dance 1,,Le Theme Diabolique,
Spectrasonics,Stylus RMX,Classic Stylus -> 67-Crenshaw,67-Crenshaw a,,Arabian Knights,
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,65-Congas 1,,Mini Game 1,
Spectrasonics,Stylus RMX,RMX Grooves -> 68-Tower Zero,68-Tower Zero Hi Hats,,Sneak n' Peak,
Spectrasonics,Stylus RMX,RMX Grooves -> 125-Emperor,125-Emperor Combo 2,,Showdown by Moonlight,
Spectrasonics,Stylus RMX,RMX Grooves -> 140-Atomic ZOO,140-Atomic ZOO Break 2,,Bite the Bobbies' Bums! ,
Spectrasonics,Stylus RMX,RMX Grooves -> 160-The Call,160-The Call  Combo,,"Bite the Bobbies' Bums!, Le Theme Diabolique",
Spectrasonics,Stylus RMX,RMX Grooves -> 174-World Hunt,174-World Hunt  Combo Dry,,Showdown by Moonlight,
Spectrasonics,Stylus RMX,Sound Menus -> Retro Hits,MENU - Big Band Vintage Hits,coarse +4,Main Menu,
Spectrasonics,Trilian,Synth Bass,Blown Metasonix Tubes,,Showdown by Moonlight,
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 1 -> 80_SCRATCH,080AH,,Tango de Fondue,
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 1 -> 80_SCRATCH,080SCR03,,Tango de Fondue,
Ueberschall,Easy Listening,Track 10 -> TS 0:09,Brass Trumpet,,Sneak n' Peak,
YMCK,Magical 8bit Plug,OscKind,25%Pulse,,Ping Pong Rally,
YMCK,Magical 8bit Plug,OscKind,square,,Ping Pong Rally,
Stuff to Find,,,,,,
EastWest,Symphonic Orchestra,,,Strings,Cheering Marie - Remix,
Spectrasonics,Omnisphere,,,Voices,"Bite the Bobbies' Bums!, Sneak n' Peak, Mini Game 1, Mini Game Fail, Mini Game 2",
Spectrasonics,Trilian,,,Electric Bass,Sneak n' Peak,
Spectrasonics,Trilian,,,Rock Bass,Friend vs. Faux,
?,? (Song Sample),,,Piano Hit,Elegant Infiltration,
?,? (Song Sample),,,Guitar & Brass Hit,Elegant Infiltration,
?,? (Song Sample),,,Brass Hit (Timestamp 0:23),Elegant Infiltration,
?,? (Sample Instrument Library),,,Acoustic Bass,Elegant Infiltration,
?,? (Sample Instrument Library),,,Piano,Elegant Infiltration,
?,? (Sample Loop Library),,,String Hits / FX,Elegant Infiltration,
,,,,,,
Section 17 - Other,,,,,,
,,,,,,
OutRun,,"(Released: September, 1986)",,,Jump to top,
Stuff to Find,,,,,,
Yamaha,RX15,,,,,
Super Valis IV,,"(Released: March 27, 1992)",,(Music by: Junta Sakata),,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,From the SNES SDK,"Babylon, King Gallagher",
Roland,SN-U110-02 Latin & F.X. Percussions,Tones,02-034 ORCH HIT,,-Used throughout the soundtrack-,
Roland,U-110,Patches,P-31: Strings,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
?,?,,,Bass,-Used throughout the soundtrack-,?
?,?,,,Saxophone,-Used throughout the soundtrack-,?
?,?,,,Synth Brass,-Used throughout the soundtrack-,?
Quiz Scramble Special,,"(Released: May 29, 1992)",,,,
AKAI,?,,,Fairlight ORCH5,G-6003_04,
E-MU Systems,Proteus MPS Plus Orchestral,Bank 1,065 Rock Drums,,"G-6003_08, G-6003_09",
KORG,T2,PROG,A01 Piano16',,G-6003_05,
KORG,T2,PROG,A53 VoiceWave,,G-6003_04,
KORG,T2,PROG,A60 CloudNine,,G-6003_02,
Roland,D-550,,,,,
Roland,?,,,Brass,G-6003_10,
Streets of Rage 2,,"(Released: December 15, 1992)",,,,
Zero-G,Datafile 2,Track 53 - Speech (Male) -> TS 0:14,"""Hit it!""",,SFX,
Stuff to Find,,,,,,
Polestar Magnetics,The X-Static Goldmine,,,"""Come on, ya'll"" ",SFX,
OutRunners (Arcade),,"(Released: May, 1993)",,,,
Roland,SOUND Canvas SC-55,Capital,019 Organ 3,sampled @ G6,Splash Wave (1993),Link
Roland,SOUND Canvas SC-55,Capital,038 Slap Bass 2,,,
Run Saber,,"(Released: June 8, 1993)",,,,
Roland,SN-U110-11 Sound Effects,,11-032 FANTASYHIT,,,
Roland,SOUND Canvas SC-55,Capital,001 Piano 1,,,
Roland,SOUND Canvas SC-55,Capital,002 Piano 2,,,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,,
Roland,SOUND Canvas SC-55,Capital,038 Slap Bs. 2,,,
Roland,SOUND Canvas SC-55,Capital,099 Crystal,,,
The Hybrid Front,,"(Released: July 22, 1994)",,,,
GEM,S2,Single,113-3 Voice_1,,,
Ristar,,"(Released: February 16, 1995)",,,,
Great Attractor Studio,Drumbase 5000,PARTITION G -> GATE KITS,,GATE.S #32,,
Polestar Magnetics,The X-Static Goldmine,CD 1 -> Track 03 - HipHop + Old School,Timestamp 1:12,6 Strings (Snare),"Round 1-1 - Shooting Ristar, Round 3-1 - Busy Flare, Round 6-1 - Crying World",
Polestar Magnetics,The X-Static Goldmine,CD 1 -> Track 61 - R8 Mixed Percussion 1,Timestamp 0:15,Open Cuica,SFX,
Polestar Magnetics,The X-Static Goldmine,CD 1 -> Track 61 - R8 Mixed Percussion 1,Timestamp 0:16,Mute Cuica,SFX,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 04 - Come On!,Timestamp 0:43,"""Come again?""",Ending 1 ~Star Humming~,
Zero-G,Datafile 2,Track 05,Timestamp 0:00,Drumloop,Round 1-1 - Shooting Ristar,
Zero-G,Datafile 2,Track 53,Timestamp 0:15,"""Hit it!""",Ending 1 ~Star Humming~,
Stuff to Find,,,,,,
E-MU Systems,Procussion (?),,Snare,,"Pray!! Pray!! Play!!, Du-Di-Da!!, Round 5-2 - Ice Scream, Round 6-1 - Crying World, Theme of Kaiser - Greedy Game, Act Clear - Go Ahead, Round Clear 1 - Let's Go!!, Continue - Once More...",
?,?,,Hihats,Open and closed,"Round 3-1 - Busy Flare, Round 5-1 - Ring Rink",
?,?,,Orch Hit,,"Round 4-2 - On Parade, Round 6-2 - Lock Up!!",
Panzer Dragoon,,"(Released: March 10, 1995)",,,,
Roland,JD-990,Internal,I-21 Vectoring 1,,Game Over,
KORG,01R/W,XSC-6S Ethnic,C30 Bambremoro,,Track 6/帝國 ～Episode 3,
Stuff to Find,,,,,,
Korg,01R/W,,,,,
Roland,JD-800,,,,,
Eternal Champions,,,,,,
Challenge from the Dark Side (Sega CD),,"(Released: June 6, 1995)",,,,
Live Recording: Tristan des Prés,Electric Guitar,,,,-Used Throughout the Soundtrack-,
Sample: Jerry Goldsmith,Ave Satani,,Timestamp 0:00,"""Sanguis bibimus, corpus edimus""","Cinekill, Dark Champion Ending",
Sample: John Williams,Approaching The Stones,,Timestamp 1:20,Choirs,Riptide's Stage,
E-MU Systems,Proteus/3,Bank 0,035 Shakuhachi,,Xavier's Stage,
E-MU Systems,Proteus/3,Bank 0,043 Shamisen,,Xavier's Stage,
KORG,WAVESTATION SR,RAM2 -> PERFORMANCES,00 Pharoah's Jig,,Dawson's Stage,
KORG,WAVESTATION SR,RAM2 -> PERFORMANCES,02 Spectrumize,,Bad Endings,
KORG,WAVESTATION SR,ROM4 -> PERFORMANCES,36 WaterPhone,,Dawson's Stage,
KORG,WAVESTATION SR,ROM7 -> PERFORMANCES,20 Dr. Wave,,R.A.X.'s Stage,
KORG,WAVESTATION SR,ROM9 -> PERFORMANCES,10 MC-SR Rap,,"Good Ending: Shadow, Larcen",
KORG,WAVESTATION SR,ROM11 -> PERFORMANCES,01 Deep Atmosphere,,"Jetta's Stage, Dawson's Stage",
KORG,WAVESTATION SR,ROM11 -> PERFORMANCES,08 Sandman,,Bad Endings,
KORG,WAVESTATION SR,ROM11 -> PERFORMANCES,40 Stereo Waves,,"Menu Select, Dawson's Stage",
Kurzweil,K2000 V3,PROGRAM,1 3rd World Order,,Xavier's Stage,
Roland,JD-990,Internal,I-68 Radio,,Ramses' Stage,
Roland,JV-1080,PR-D (GM),056 Orchestral Hit,,Ramses' Stage,
Sound Ideas,Series 2000,2021-08-01 00:00:00,Traffic,City Heavy Traffic,Shadow's Stage,
Stuff to Find,,,,,,
Kurzweil,K2000 V3,,,,Xavier's Stage,
?,? (Sample CD),,,Alpha Juno hoover stab,Shadow's Stage,
Guardian Heroes,,"(Released: January 26, 1996)",,,,
EastWest,Dance/Industrial,Partition A -> VOLUME 008,LOOPS 22-23,LP-22 101,Indy,
Victory Goal '96,,"(Released: March 29, 1996)",,,,
KORG,01R/W,,,Used by Jun Senoue,,
Roland,R-8,,,Used by Jun Senoue,,
The Legend of Oasis / The Story of Thor 2,,"(Released: April 26, 1996)",,,,
Stuff to Find,,,,,,
SEGA,Contents Library Vol. 1,CD 7,,,SFX (N/A),
SEGA,Contents Library Vol. 1,CD 8,,,SFX (N/A),
Fighting Vipers,,"(Released: August 30, 1996)",,,,
EastWest,Dance/Industrial,Partition B -> VOLUME 006,LOOPS-45,LP-45 55,Fallen (An' I Can't Get Up),
Zero-G,Datafile 3,Track 01 - Breakbeat progd. -> TS 0:17,1 bar,,Fallen (An' I Can't Get Up),
Zero-G,Datafile 3,Track 47 - JB-Style vocals -> TS 0:08,"""gimme some!""",,Fallen (An' I Can't Get Up),
Zero-G,Datafile 3,Track 87 - Misc. vocals + FX -> TS 0:09,"""ouch!""",,Fallen (An' I Can't Get Up),
Zero-G,Datafile 3,Track 87 - Misc. vocals + FX -> TS 0:15,"""the home of the big beat!""",,Fallen (An' I Can't Get Up),
Zero-G,Datafile 3,Track 87 - Misc. vocals + FX -> TS 0:19,"""I can't get up!""","""I've fallen, and...""",Fallen (An' I Can't Get Up),
Stuff to Find,,,,,,
Zero-G,Datafile 3,,,"Cheer, Scratch",Fallen (An' I Can't Get Up),
Dynamite Baseball,,"(Released: August, 1996)",,,,
EastWest,Steve Stevens Guitar,Partition A -> 5THS,5THS 4M,,Track 1,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,019 000 Organ 3,,,
Zero-G,Funk Guitar,Funkin' Heavy --> BIG,BIG RIFF 1,,Track 1,
WaveRunner,,"(Released: October, 1996)",,,,
E-MU Systems,Orbit,Bank 0,052 syn:1KeyStak,,,
E-MU Systems,Orbit,Bank 3,035 sfx:Groovlng,,,
E-MU Systems,Orbit,Instruments,256 Dance Kit 1,,,
EastWest,Steve Stevens Guitar,,,,,
KORG,01/W,PROG -> Bank B,B99 Steam,,Name Entry,
Optical Media International,Universe of Sounds Vol. 3,Electr.Lead,,,,
Roland,RSB-501,Disk 6 -> ELECTRIC BASS,P2: Slap Bass2,,,
Roland,JV-2080,PR-A,125 Power Trip,,,
Vatlva,,"(Released: December 6, 1996)",,,,
Stuff to Find,,,,,,
SEGA,Contents Library Vol. 1,CD 7,,,SFX (N/A),
SEGA,Contents Library Vol. 1,CD 8,,,SFX (N/A),
Motor Raid,,"(Released: October, 1997)",,,,
E-MU Systems,Orbit,Bank 0,051 syn:1KeyRush,,"Fearless Riders (Advertise), Chase the Riders (Tutorial)",
Sega Bass Fishing,,"(Released: November, 1997)",,,,
Ueberschall,Jam Box,Track 70,Timestamp 0:20,"""Yeah!""",Feel The Heat,
Ueberschall,Jam Box,Track 71,Timestamp 0:05,"""Yeah!""",Feel The Heat,
Ueberschall,Jam Box,Track 72,Timestamp 0:44,"""Iiiiii""",Feel The Heat,
Ueberschall,Jam Box,Track 72,Timestamp 0:53,"""Feel the heat!""",Feel The Heat,
Ueberschall,Jam Box,Track 73,Timestamp 0:14,"""Owwwww!""",Feel The Heat,
Ueberschall,Jam Box,Track 73,Timestamp 0:30,"""Woho-wohohoooo!""",Feel The Heat,
Burning Rangers,,"(Released: February 26, 1998)",,,,
KORG,01/W,PROG,A02 OrchBrass,,Rising Pressure,
KORG,01/W,PROG,A29 Dance Kit,,"Rising Pressure, Anemoth",
KORG,01/W,PROG,B39 Timpani,,"Heartbreaking Encounter, Anemoth",
Roland,JD-800,,I-35: Throaty Clav,,Request for an Immediate Rescue,
Roland,JD-800,,I-53: Ac Piano 1,,"Rising Pressure, Anemoth",
Roland,JV-80,Preset A,A56 Velo Harmnix,,Welcome Back!,
Roland,JV-80,Preset B,B13 Harp,,"Request for an Immediate Rescue, Burning Hearts ~Short Track~",
Zero-G,Datafile 2,Track 84,Timestamp 0:06,"""Let's go!""",We Are Burning Rangers,
Zero-G,Datafile 2,Track 88,Timestamp 0:26,"""Get up!""",We Are Burning Rangers,
Stuff to Find,,,,,,
E-MU Systems,?,,,Flute arp,Heartbreaking Encounter,
E-MU Systems,?,,,Power snare,Rising Pressure,
Zero-G,?,,,Drumloop,Heartbreaking Encounter,
Zombie Revenge,,"(Released: March, 1998)",,,,
Best Service,Classical Choir,,,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,061 024 F.Horn Rip,,Silver Prison,
Roland,SR-JV80-02 Orchestral,XP-X,024 Agitato Vcs1,,Silver Prison,
Sound Ideas,Hollywood Series 4000,4003-91-01,"HORROR, STINGER",MUSICAL HORROR STINGER 01,Silver Prison,
Sound Ideas,Hollywood Series 4000,4003-91-02,"HORROR, STINGER",MUSICAL HORROR STINGER 02,Silver Prison,
Sound Ideas,Hollywood Series 4000,4003-91-03,"HORROR, STINGER",MUSICAL HORROR STINGER 03,Silver Prison,
Stuff to Find,,,,,,
e-LAB,Xtortion,,,,-Used throughout the soundtrack-,
Hip Jog Jog (SEGA Toys),,(Released: 1998),,(Music by: Hideki Naganuma),,
Best Service,Sound Cube,CD 3 -> ROBOTS,VERSUCH,,Lv. 4 Club ROBO,
Best Service,Sound Cube,CD 3 -> VOX_D_I,DANCE_2,,"Lv. 2 Club WAVE, Lv. 4 Club ROBO",
Best Service,Sound Cube,CD 3 -> VOX_S_Z,YEAH,,Lv. 1 Club Jam,
e-LAB,The X-Static Sample Disc,Track 13 -> TS 0:24,SAMPLES FROM X2,Bass,"Lv. 1 Club Jam, Ending",
Masterbits,Climax-Collection Vol. 1 - Vocals,Track 25 - Michael Flexig -> TS 0:00,Ah,,Lv. 2 Club WAVE,
Masterbits,RAPsody,Track 27 - Heey Hoo AD -> TS 0:38,"Come on, let go ...",,Lv. 1 Club Jam,
Masterbits,RAPsody,Track 32 - Male Adlib 1 -> TS 0:00,Check the beat!,,-Used throughout the soundtrack-,
Atsumare! Guru Guru Onsen,,"(Released: September 23, 1999)",,(Music by: Hideki Naganuma),,
Best Service,Sound Cube,CD 3 -> VOX_D_I,HY,Raised 2 semitones,Theme of Girl,
Best Service,Sound Cube,CD 3 -> VOX_J_R,OH_2,Raised 2 semitones,Theme of Girl,
Zero-G,Datafile 2,Track 08 - Breakbeat Live -> TS 0:38,2 Bars,Detuned,Theme of Girl,
Zero-G,Datafile 2,Track 90 - Speech (Male) -> TS 0:13,"""Everybody reach, reach to the top...""",,Theme of J.J.,
Stuff to Find,,,,,,
Roland,?,,,Ethnic Kit,Various,
?,?,,,Funky Guitar Riffs,Theme of J.J.,
?,?,,,Vocal,Theme of Nakai-san,
Toy Fighter,,"(Released: September, 1999)",,,,
AMG,Terminalhead - Underfire Vol. 1,Track 11 - Funky Crunch Gate Corner(M/S),Sample 2,,Stage 7 (Toy King),
Sounds Good,Methods of Mayhem,Track 02 - Analoops 1 -> Sample 5,ANALOOP 03 140 E S,,Stage 1,
Sounds Good,Methods of Mayhem,Track 48 - Gain Control 1 -> Sample 3,FEEDBACK 03 S,,Stage 1,
Zero-G,Chemical Beats,Track 23 -> Sample 3,,,Results,
Zero-G,Chemical Beats,Track 28 -> Sample 2,,,Stage 1,
Zero-G,Chemical Beats,Track 28 -> Sample 3,,,Stage 1,
Zero-G,Chemical Beats,Track 31 -> Sample 3,,,Results,
Stuff to Find,,,,,,
Best Service,Sound Cube,CD 2 ,,,Track 01,
Zero-G,Chemical Beats,,,Drum Loops,Stage 6,
Zero-G,Chemical Beats,,,FX Loops,Track 02,
? (Sounds Good Product),?,,,Banjo Phrases,Stage 2,
Emergency Call Ambulance,,"(Released: October, 1999)",,,,
Best Service,Gigapack,CD 2 -> CHO:Aaahh + Yhh -> CHO:Aaaahh,,also in Classical Choir,,
Kurzweil,K2VX,ANACOMPS.K25 -> SAWS W/ RESONANCE,234 Alaska,,,
Roland,JV-2080,PR-A,001 64voicePiano,,,
Roland,SR-JV80-05 World,XP-X,060 Living Dead,,"3rd Case ~ Fire, Last Case ~ Plane Accident",
Stuff to Find,,,,,,
Ueberschall,?,,,,,
Shenmue,,"(Released: December 29, 1999)",,,,
Sonic Foundry,ACID 1.0 Program Loops,Keyboards -> Piano,Breezin' E.P. 5,,Hip De Hop,
Zero-G,Dance Vocals,Track 35 -> Sample 8,One more time for D DJ...,,Hip De Hop,
Zero-G,Dance Vocals,Track 36 -> Sample 18,The funky rhythm... 1,,Hip De Hop,
Zero-G,Dance Vocals,Track 37 -> Sample 14,So let me...,,Hip De Hop,
Stuff to Find,,,,,,
AMG,Black II Black,,Movin' B,,Hip De Hop,
Yamaha,DX100,PB,3 Mono Bass,Synth Bass,-Used throughout the soundtrack-,
Metropolis Street Racer,,"(Released: October 24, 2000)",,,,
Roland,JV-2080,PR-A,001 64VoicePiano,,"Club Paris, Show Me Your Love, It Doesn't Really Matter",
Roland,JV-2080,PR-A,108 Nylon Gtr,,"Time, You Can Love Me",
Roland,SR-JV80-17 Country Collection,XP-X,001 Banjo Phrs,,Long Long Road,
Roland,SR-JV80-17 Country Collection,XP-X,201 Washtub Bass,,Long Long Road,
Roland,SR-JV80-17 Country Collection,XP-X,254 CountryDrum 2,,Long Long Road,
Zero-G,Phantom Horns,Multi Samples,Brass Section,Multiple articulations,It Doesn't Really Matter,
Stuff to Find,,,,,,
Best Service,Advanced Orchestra,,,Violin,Long Long Road,
Roland,JV-2080,,,,Throughout the soundtrack,
Samba De Amigo Ver. 2000,,"(Released: December 14, 2000)",,,,
Best Service,Sound Cube,CD 3 -> VOX_A_C,COMEON10,,Vamos a Carnaval ,
Best Service,Sound Cube,CD 3 -> VOX_D_I,HEY,,Vamos a Carnaval ,
Best Service,Sound Cube,CD 3 -> VOX_D_I,I_1234,"""Uno, due, tre, quattro""",Vamos a Carnaval ,
Best Service,Sound Cube,CD 3 -> VOX_J_R,RRRHUHU,,Vamos a Carnaval ,
Best Service,Sound Cube,CD 3 -> VOX_S_Z,VIVA,"""Viva, viva la revolution""",Vamos a Carnaval ,
JRA PAT for Dreamcast,,(Released: 2000),,(Music by: Hideki Naganuma),,
KORG,TRINITY,Combinations -> Bank A,A008 Chamber Strings,,Ebb & Flow,
Roland,JV-1080,PR-A,009 MIDIed Grand,,Ebb & Flow,
Roland,JV-1080,PR-A,023 PsychoRhodes,,Ebb & Flow,
Zero-G,Datafile 2,Track 08 - Breakbeat Live -> Sample 3,1 Bar,,Ebb & Flow,
Vampire Night,,"(Released: March, 2001)",,,,
E-MU Systems,ESI-32 150MB Production SoundSet,CD1 -> Spiritual Vox X,Gothic Gregorian,,Chapter 3,
E-MU Systems,ESI-32 150MB Production SoundSet,CD1 -> Spiritual Vox X,F.Gregor-Vexila,,Result,
E-MU Systems,Orbit 9090,Bank 3,004 pad:MetaMelt,sec muted,Sword Dance Sonata,
E-MU Systems,Orbit 9090,Bank 3,027 sfx:Visualiz,,Unknown #1 (Track 35),
KORG,01/W,PROG,A09 Total Kit,"ride, snare",Diane Battle,
Kurzweil,K2VX,Programs -> KEYBOARDS,012 Suitcase E Piano,,,
Kurzweil,K2VX,Programs -> EFFECTS SOUNDS,197 Doomsday,,The Knight Bathe'lemy,
Kurzweil,K2VX Program Farm Disk,ANACOMPS.K25 -> SAWS W/ RESONANCE,234 Alaska,,,
Roland,JP-8000,Patches,P:B86 Electro Gulls,panning twiddled before beat,Phantasma Concerto,
Roland,JV-2080,PR-A,125 Power Trip,,Bathe'lemy Battle (Human Form),
Roland,TB-303,,,,Sword Dance Sonata,
Stuff to Find,,,,,,
KORG,? (01R/W or 01R/W Card),,,piano,Ending,
KORG,Trinity proX,,,,,
Roland,SOUND Canvas SC-88 Pro,,,,,
Sounds Good,Methods of Mayhem,?,,guitar loop,Chapter 2 (Rooftop),
?,?,,,Choir,Sword Dance Sonata,
REZ,,"(Released: November 22, 2001)",,,,
Clavia,Nord Lead 2,,Weather bass,,Buggie Running Beeps <area 01>,
e-LAB,XTc Files of Techno,XFb_SoundTools -> FB_Drums -> FB_Snare_Clap_Rim,FB1215_sd,,Buggie Running Beeps <area 01>,
Roland,JP-8000,,,Custom Patches,Creation the State of Art <area 03>,
Growlanser III: The Dual Darkness,,"(Released: December 6, 2001)",,,,
Best Service,Advanced Orchestra,,VA FX O1E,,Doubt,
SEGA GT 2002,,"(Released: September 3, 2002)",,,,
Best Service,Dance Mega Jungle/Rave,PARTITION A -> 003  140.03,140 30.02,,Main Menu,
E-MU Systems,Orbit,Bank 0,107 pad:Padjump,,Night Ride,
J. League Pro Soccer Club o Tsukurou! 3,,"(Released: June 5, 2003)",,(Music by: Hideki Naganuma),,
Sample: Fatboy Slim,Going Out Of My Head,,Timestamp 0:48,Guitar,Get It 2 Win It,
Sample: Guitar Vader,Magical Girl,,Timestamp 0:00,Guitar,Get It 2 Win It,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 10 - 103-104 BPM - TS 0:21,Humpty - 103 BPM,,Get It 2 Win It,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 56 - Wah Wah Guitar -> TS 0:17,Wah Riff,,Get It 2 Win It,
Best Service,Sound Cube,CD 3 -> VOX_D_I,HEY,,Get It 2 Win It,
Best Service,Sound Cube,CD 4 -> LEISURE -> SPORTS,APPLAUS1,,Get It 2 Win It,
Best Service,Sound Cube,CD 4 -> LEISURE -> SPORTS,HOCKEY_1,,Get It 2 Win It,
Best Service,Sound Cube,CD 4 -> LEISURE -> SPORTS,HOCKEY_2,,Get It 2 Win It,
Best Service,Sound Cube,CD 4 -> LEISURE -> SPORTS,HOCKEY_5,,Get It 2 Win It,
EastWest,Jeff Skunk Baxter Skunkworks,61 Slow Blues,61-126-G-LeadLine1,,Get It 2 Win It,
EastWest,Jeff Skunk Baxter Skunkworks,61 Slow Blues,61-126-G-LeadLine2,,Get It 2 Win It,
Masterbits,RAPsody,Track 27 - Heey Hoo AD -> TS 1:12,Everybody say: Yeah!,"""Let's get it to win it""",Get It 2 Win It,
Ueberschall,Big Beat,Track 04 - Drum-Loops I -> TS 0:05,smack my bitch,,Get It 2 Win It,
Ueberschall ,Big Beat,Track 68 - Guitars -> TS 0:13,the mad axeman,,Get It 2 Win It,
Zero-G,Datafile 2,Track 62 - Vocal (Male) -> TS 0:14,"""Work your body to the beat!""",,Get It 2 Win It,
Zero-G,Datafile 2,Track 66 - Speech (Chorus) -> TS 0:00,"""1-2-3-4-5-6-Do it!""",,Get It 2 Win It,
Riviera: The Promised Land,,"(Released: July 12, 2002) (WonderSwan Version)",,"(Music by: Minako Adachi, Shigeki Hayashi, Toshiaki Sakoda)",,
Game Boy Advance,,"(Released: November 25, 2004)",,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,000 061 French Horns,,,
