Company/Manufacturer,Product,Path/Bank,Preset,Notes
150. 时光正在回退  |  Time Rewinds,,,,♪ Yang Wutao
,,,,
,,,,
151. Peace,,,,♪ Yang Wutao
Live Recording: Song Peiyan,Guitar,,,
,,,,
152. !Bug!,,,,♪ Yang Wutao
,,,,
,,,,
153. 猜忌  |  Suspicion,,,,♪ Yang Wutao
Spectrasonics,Omnisphere,ARP + BPM,Angelo gets glitched,
,,,,
154. 保持怀疑  |  Keep Doubting,,,,♪ Zhou Bin
,,,,
,,,,
155. 褪色铁皮盒  |  Faded Tin Box,,,,♪ Lei Sheng
,,,,
,,,,
156. 岁岁  |  Year After Year,,,,♪ Lei Sheng
,,,,
,,,,
157. 黑色变调夹  |  Black Capo,,,,♪ Lei Sheng
,,,,
,,,,
158. 黑兔子  |  Black Rabbit,,,,♪ Lei Sheng
,,,,
,,,,
159. 破境  |  Breaking the Boundary,,,,♪ Yang Wutao
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
,,,,
160. 机油  |  Oil,,,,♪ Song Peiyan
,,,,
,,,,
161. 敲门  |  Knock Knock,,,,♪ Song Peiyan
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> FX,VR_FX_laser_1,
Future Loops,Scratch Anthology,,,
,,,,
162. 溯源  |  The Source,,,,♪ Song Peiyan
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> vocal_one_shots,DS_SCB_vocal_chant_one_shot_drop_the,-1 semitone
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> vocal_one_shots,DS_SCB_vocal_chant_one_shot_switch_low,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> kicks,DS_SRD2_kick_one_shot_schmo,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> snares,DS_SRD2_snare_one_shot_classicpunch,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> snares,DS_SRD2_snare_one_shot_lowsmack,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> fx_one_shots -> glitches,DS_SRD2_fx_glitch_one_shot_optical,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Snares -> Snare_FX,KSHMR_Snare_FX_05_G,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Tambourine_Transitions,KSHMR_Tambourine_Transition_07,
,,,,
163. 使命  |  Duty,,,,♪ Song Peiyan
Ample Sound,Ample Bass P,Presets,Default,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Tambourine_Transitions,KSHMR_Tambourine_Transition_07,
,,,,
164. 安全出口  |  Emergency Exit,,,,♪ Yang Wutao
e-instruments,Session Horns Pro,Solo Instruments,Mute Trumpet,
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
Spectrasonics,Trilian,Bass Instruments,Slap - Studio Bass,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_drums -> V_RIOT_kicks,V_RIOT_kick_14,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_drums -> V_RIOT_snares,V_RIOT_snare_dnb_04,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_drums -> V_RIOT_snares,V_RIOT_snare_serum_02,
Steinberg,Retrologue,Factory 1 -> Synth Comp,Poly Pops,unsure/edited attack?
Xfer Records,Serum,Leads,LD Clang [SD],
,,,,check session horns alto sax ensemble
165. 黑暗深处  |  Into the Depths of Darkness,,,,♪ Yang Wutao
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Alpha_F,
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Frost_F,
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Ghost_F,
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Quiz_F,
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Save_Us_G#,Stretched
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Screecher_F,"+6 semitones, Reversed"
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Starter_G#,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_charging,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_combo_breaker,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_echoes_02,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_snap_back,
Xfer Records,Serum,,,To be found
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 01 Kicks,019 Kick - FLEXDRUMNBASS Zenhiser,-3 semitones
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 02 Hi Hats,006 Hi Hat - FLEXDRUMNBASS Zenhiser,
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 02 Hi Hats,011 Hi Hat - FLEXDRUMNBASS Zenhiser,
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 04 Snares,020 Snare - FLEXDRUMNBASS Zenhiser,
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 05 Percussion,012 Percussion - FLEXDRUMNBASS Zenhiser,
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - Drum Hits -> 05 Percussion,013 Percussion - FLEXDRUMNBASS Zenhiser,
Zenhiser,Flex - Drum & Bass,FLEXDRUMNBASS - One Shots - FX,003_Vocal_FX__E_-_FLEXDRUMNBASS_Zenhiser,
166. 宿命之路  |  Road of Destiny,,,,♪ Yang Wutao
Disciple Samples,Skybreak - Colorful Dubstep Vol 1,one_shots -> bass_one_shots ,DS_SCD_bass_synth_one_shot_metal_fun_dm,
Production Master,Riddim Dubstep Weapons 2,Bass_(One-Shots),PMRDW2_Bass_Whale_G#,+4 semitones
Rhythm Lab,Amen Breaks vol. 1,,cw_amen10_135,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_arythmic,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_bounce_back,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_combo_breaker,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_double_hit_02,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_echoes_01,Reversed
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_echoes_02,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_echoes_04,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_glitches,V_RIOT_bass_glitch_talk_to_me_01,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_one_shots,V_RIOT_bass_one_shot_bandpass_sweeper_01_F,Vocoded...
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_one_shots,V_RIOT_bass_one_shot_malfunction_05,...
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_one_shots,V_RIOT_bass_one_shot_power_blow_extreme,...
,,,,
167. 躁动狂潮  |  Roaring Surge,,,,♪ Lei Sheng
,,,,
,,,,
168. 六缸转速  |  Six-Cylinder RPM,,,,♪ Lei Sheng
,,,,
,,,,
169. 遗忘的角落  |  Forgotten Corner,,,,♪ Song Peiyan
,,,,
,,,,
170. 燃油饮  |  Fuel Drink,,,,♪ Yang Wutao
Big Fish Audio,Chill Downtempo Loops and Beats,Construction Kits -> 02 108 Amin,02 reverse cymbal,
,,,,
171. Wifi无处不在  |  Wi-Fi Everywhere,,,,♪ Yang Wutao
,,,,
,,,,
172. 邦布帮帮你  |  Bangboo to the Rescue,,,,♪ Yang Wutao
Spectrasonics,Trilian,Bass Instruments,,
,,,,
173. 回到放学那一年  |  Back to the School Days,,,,♪ Yang Wutao
Native Instruments,Massive,,,To be found
,,,,
174. 141杂货店  |  141 Convenience Store,,,,♪ Yang Wutao
Big Fish Audio,Chill Downtempo Loops and Beats,Construction Kits -> 02 108 Amin,02 reverse cymbal,
,,,,
175. 波特山  |  The Port Peak,,,,♪ Lei Sheng
,,,,
,,,,
176. 大空洞  |  The Great Hollow,,,,♪ Lei Sheng
,,,,
,,,,
177. 不可触碰  |  Don't Touch,,,,♪ Lei Sheng
,,,,
,,,,
178. 侵袭次世代  |  Invasion: Next Gen,,,,♪ Lei Sheng
,,,,
,,,,
179. 十万次心跳  |  The Heartbeat,,,,♪ Lei Sheng
Reveal Sound,Spire,Factory Presets -> Leads,LD Dirt Adagio AL&RS,
,,,,
180. 新装备  |  New Equipment,,,,♪ Lei Sheng
,,,,
,,,,
181. 足行天下  |  Walking the World,,,,♪ Lei Sheng
,,,,
,,,,
182. 小身材大危机  |  Small Body Big Crisis,,,,♪ Lei Sheng
,,,,
,,,,
183. 邦布知道  |  Bangboo knows!,,,,♪ Yang Wutao
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Snare Drum,
Singomakers,Future Bass Ultra Pack Vol. 2,SFB2_Future_One_Shots -> SFB2_Crashes,SFB2_Crash_15,
Singomakers,Skill-X-Dubstep Vol. 2,SSX2_FX -> SSX2_Sweeps_Down,SSX2_Sweep_Down_07,Reversed
Singomakers,Skill-X-Dubstep Vol. 2,SSX2_FX -> SSX2_Sweeps_Down,SSX2_Sweep_Down_09,
Singomakers,Skill-X-Dubstep Vol. 2,SSX2_FX -> SSX2_Sweeps_Up,SSX2_Sweep_Up_02,
184. 吾本如斯  |  This Is How I Am,,,,♪ Song Peiyan
Live Recording: Song Peiyan,Guitar (Uncredited),,,
,,,,
185. 瀑汤谷  |  Waterfall Valley,,,,♪ Song Peiyan
,,,,
,,,,
186. Storm Petrel,,,,♪ Zhou Bin
Live Recording: Zhou Bin,Vocal,,,
,,,,
187. 最后一次飞行  |  Last Flight,,,,♪ Song Peiyan
,,,,
,,,,
188. 远景  |  Distant View,,,,♪ Song Peiyan
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Tambourine_Transitions,KSHMR_Tambourine_Transition_05,
,,,,
189. H.I.A.的未来  |  The Future of HIA,,,,♪ Song Peiyan
,,,,
,,,,
190. 械尸狂潮  |  Attack on Cyberz,,,,♪ Song Peiyan
,,,,
,,,,
191. 快充嗯呢  |  Fast Charging Huh?,,,,♪ Song Peiyan
Xfer Records,Serum,Plucked,PL D_Pluck [DU],
,,,,
192. 生活百货  |  Everyday Goods,,,,♪ Yu Zongru
,,,,
,,,,
193. 虚无  |  Nihility,,,,♪ Song Peiyan
Native Instruments,The Grandeur,Snapshots -> The Grandeur,Basic Grandeur,
,,,,
194. 咖啡伴侣  |  Coffee Mate,,,,♪ Song Peiyan
Native Instruments,The Grandeur,Snapshots -> The Grandeur,Basic Grandeur,
,,,,
195. 绝命舞曲 Acoustic  |  Dance of Death Acoustic,,,,♪ Yang Wutao
Live Recording: IMPO,Orchestra,,,
,,,,
196. 火狱骑行  |  Tour de Inferno,,,,♪ Lei Sheng
Live Recording: 张星,Guitar,,,
Live Recording: 张星,Bass,,,
Live Recording: Philip Strand,Vocal,,,
,,,,
197. 妖刀幻境  |  Cursed Blade Illusion,,,,♪ Yang Wutao
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_aggrowhomp_X,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_chonklazer2_E,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_strongburst_F,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_strongyoink_D,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_mainstage_F,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_neurosis_X,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
198. Come Alive Stripped,,,,"♪ Philip Strand, Lei Sheng"
Live Recording: Lei Sheng,Vocal,,,
Live Recording: Philip Strand,Vocal,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Hyper Commission: PV,,,,
,,,,
,,,,
,,,,
"1. 世界全剧终,欢迎来到新艾利都!  |  Welcome to New Eridu — Where Humanity Rises Anew!",,,,♪ Yang Wutao
Best Service,Drums Overkill,KITS # DRUM-KITS -> 08_80 ' S HIP HOP-OLDSCHOOL KITS,80 ' S HIPHOP-OLDSKOOL KITS 1,"C1, E2, B2, D3"
Best Service,Drums Overkill,KITS # DRUM-KITS -> 09_HIP HOP - RAP  KITS,HIP HOP - RAP KITS 01,"C1, D1, A#1, C#2, D#2, A#2, D3, G#3, D4"
Best Service,Drums Overkill,SINGLE # HI-HATS & CYMBALS -> CYMBALS,CRASH CYMBALS  MIXED 1,G#3
Big Fish Audio,Chill Downtempo Loops and Beats,Construction Kits -> 02 108 Amin,02 reverse cymbal,
Future Loops,Scratch Anthology,120 BPM B,FL_Scratch_120BPM_B_LADIES-scratch& GENTElMEN!,
Future Loops,Scratch Anthology,120 BPM B,FL_Scratch_120BPM_B_OVER PHONE stabb,
Future Loops,Scratch Anthology,125 BPM,FL_Scratch_125BPM_HA! scribble tear combo,
Spectrasonics,Keyscape,Electric Pianos,Rhodes - LA Custom Stereo Phaser,
Spectrasonics,Stylus RMX,Classic Stylus -> Tambourines,105-Tambourine,
Spectrasonics,Stylus RMX,RMX Grooves -> 60-Volcano,60-Volcano Kabuki Wood,
Spectrasonics,Trilogy,Bass Instruments,TR-Modern Slap - Full Range,
Xfer Records,Serum,Aiyn Zahev Sounds - Serum: Halcyon Vol.1,BA - Riser AZ,
Xfer Records,Serum,Aiyn Zahev Sounds - Serum: Halcyon Vol.1,BA - Slick AZ,Has EQ.
Xfer Records,Serum,Aiyn Zahev Sounds - Serum: Halcyon Vol.1,BA - Warped AZ,
Xfer Records,Serum,Disciple Samples - Virtual Riot Serum Presets,ARP Funny Sequencer [VIRTUAL RIOT],
2. 降噪测试  |  Equalizing Test,,,,♪ Yang Wutao
Live Recording: 王宇轩,Bass,,,
Best Service,Drums Overkill,KITS # DRUM-KITS -> 09_HIP HOP - RAP  KITS,HIP HOP - RAP KITS 10,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,drums -> drum_one_shots -> snares,BRLY_ALVE_snare_hanger,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,fx -> reverse,BRLY_ALVE_reverse_seven,
Production Master,Riddim Dubstep Weapons 2,Drum_And_Percussion_(One-Shots) -> Kicks,PMRDW2_Kick_Iron_Jet,
3. 您拨打的用户正在空洞中  |  The Person You Are Calling Is in a Hollow,,,,"♪ Yang Wutao, Lei Sheng"
Live Recording: Song Peiyan,Guitar,,,
,,,,
4. 奇迹的起点  |  Where the Miracle Began,,,,♪ Yang Wutao
Spectrasonics,Stylus RMX,RMX Grooves,,
,,,,
5. 朱鸢探长  |  Zhu Yuan's Detective Work,,,,♪ Yang Wutao
Live Recording: 刘欣辰,Vocal,,,
,,,,
6. 卧底蓝调  |  Undercover R&B,,,,♪ Zhou Bin
Disciple Samples,Barely Alive - Essential Samples Vol. 1,drums -> drum_one_shots -> kicks,BRLY_ALVE_kick_poison,
Ghosthack,Ultimate Midtempo Attack,_(One-Shots)_Samples -> _Bass_Hits,UMA_Bass_Shot_09_D,
Production Master,Midtempo Warfare,_Drums_(One-Shots) -> _Kicks ,MTW_Kick_One_Shot_F_Deck,
Splice Sounds,Sounds of KSHMR Vol. 2,Fills -> 128BPM Short Fills,KSHMR Short Fill 128BPM 08,
Splice Sounds,Sounds of KSHMR Vol. 3,FX Elements -> Sweeps and Lazers -> Sweeps Up -> Sweeps Long,KSHMR_Long_Sweep_14_Flange,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_one_shots,V_RIOT_bass_one_shot_ten_ten_03_F,
Xfer Records,Serum,Virtual Riot: Serum Presets for PRESET JUNKIES,V_RIOT_serum_bass_buzzbass,
7. 偶尔也要出去逛逛  |  Sometimes You Gotta Get Out & About,,,,♪ Song Peiyan
Embertone,Honkytonk Harmonica,,Honkytonk Harmonica,Set Vibrato mode to Real.
e-instruments,Session Horns Pro,Solo Instruments,Mute Trumpet,
8. 霸主引擎  |  Overlord Engine,,,,♪ Lei Sheng
,,,,
,,,,
9. 虚拟杀机  |  Virtual Revenge,,,,♪ Song Peiyan
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> bass_one_shots,DS_SCB_bass_one_shot_buzzy_short_Fmin,
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> bass_one_shots,DS_SCB_bass_one_shot_colour_fill_opal_Fmin,Stretched.
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> bass_one_shots,DS_SCB_bass_one_shot_colour_gun_tough_Emin,+1 semitone.
Disciple Samples,Sharks - Color Bass Vol. 1,one_shots -> bass_one_shots,DS_SCB_bass_one_shot_power_alt_Dmin,+3 semitones
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,one_shots -> Bass_Stabs,VR_bass_hit_Malfunction_F,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 3 ,one_shots -> bass,VR_HBD3_synth_bass_one_shot_Belch_D#,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 3 ,one_shots -> snares,VR_HBD3_snare_one_shot_plonky,
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
"10. 未知区域,信号已断开...  |  Unknown Area, Signal Disconnected...",,,,♪ Yang Wutao
Disciple Samples,Barely Alive - Essential Samples Vol. 1,drums -> drum_one_shots -> snares,BRLY_ALVE_snare_dank,Has EQ
Disciple Samples,Skybreak - Colorful Dubstep Vol 1,one_shots -> fx_one_shots -> melodic_fx_one_shots,DS_SCD_fx_melodic_one_shot_reverse_d#m,
Production Master,Riddim Dubstep Weapons 2,FX_Sounds -> Impacts,PMRDW2_FX_Impact_Borrow,
Singomakers,EDM Ultra Pack 4,SEU4_SFX -> SEU4_Uplifters,SEU4_128_BPM_8BAR_F_Uplifter_20,
11. 星流霆击  |  A Storm of Falling Stars,,,,♪ Zhou Bin
Disciple Samples,Chime & Ace Aura - Melodic Riddim Vol. 1,CHIME_ACEAURA_basses -> CHIME_ACEAURA_bass_loops,ACEAURA_bass_loop_genesis_02_150_Fmin,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 1,tonal -> bass -> bass_loops,V_RIOT_MDSTP_150_bass_loop_presetjunkesvip_01_F,
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 1,tonal -> bass -> bass_one_shots,V_RIOT_MDSTP_bass_shot_yoink_dry_D,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_brutality_01_150_F,
Oversampled,CYBERPACK 2077,Basses -> Bass Loops,CYBERPACK_bass_loop_54_100bpm_Fminor,
12. 骑士登场  |  It's Showtime!,,,,♪ Yang Wutao
Live Recording: Mr.mo,Vocal,,,
Future Loops,Scratch Anthology,100 BPM B,FL_Scratch_100BPM_B_CUT LIKE A G!,
Future Loops,Scratch Anthology,100 BPM B,FL_Scratch_100BPM_B_CUT-CUT CUT!,
Future Loops,Scratch Anthology,100 BPM B,FL_Scratch_100BPM_B_forward trans AAAAHHH!,
Spectrasonics,Trillian,,,
13. 骑士登场 (Remix)  |  It's Showtime! (Remix),,,,"♪ Yang Wutao, Song Peiyan"
,,,,
,,,,
14. 雷霆光影  |  Thunderbolt Silhouette,,,,♪ Yang Wutao
Live Recording: 三畿道,Vocal,,,
Spectrasonics,Stylus RMX,RMX Grooves -> 80-Jedi,80-Jedi Combo a,
Singomakers,Skill-X-Dubstep Vol. 2,SSX2_FX -> SSX2_Sweeps_Up,SSX2_Sweep_Up_03,
15. 当生意来敲门  |  When Business Comes Knocking,,,,♪ Yang Wutao
Disciple Samples,Barely Alive - Essential Samples Vol. 1,fx -> fx,BRLY_ALVE_fx_glassbreak,
Singomakers,Future Bass Ultra Pack Vol. 2,SFB2_Future_One_Shots -> SFB2_Snares,SFB2_Snare_40,
Singomakers,Future Bass Ultra Pack Vol. 2,SFB2_FX -> SFB2_Sweeps_Up,SFB2_Sweep_Up_21,
Xfer Records,Serum,Echo Sound Works - Smores,PL Bell Air,
16. 当生意来敲门 (Remix)  |  When Business Comes Knocking (Remix),,,,"♪ Yang Wutao, Lei Sheng"
,,,,
,,,,
17. 无法拒绝的条件  |  An Offer You Can't Refuse,,,,♪ Yang Wutao
Live Recording: Nyanners,Vocal,,,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,tonal -> bass -> bass_one_shots,BRLY_ALVE_bass_machine_E,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,tonal -> bass -> bass_one_shots,BRLY_ALVE_bass_negative_F,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,tonal -> bass -> bass_one_shots,BRLY_ALVE_bass_panther_Eb,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,tonal -> bass -> bass_one_shots,BRLY_ALVE_bass_step_E,
Xfer Records,Serum,Echo Sound Works - Smores,PL Bell Air,
,,,,Snare is shared with Endless Construction Day - Night
18. 无法拒绝的条件 (Remix)  |  An Offer You Can't Refuse (Remix),,,,"♪ Yang Wutao, Song Peiyan"
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,loops -> Bass_Loops,VR_bass_loop_tripletbsection2_140_D#,
,,,,
19. 狼质彬彬  |  Wolfishly Charming,,,,♪ Yang Wutao
Live Recording: Shiyi Lei,Guitar,,,
Live Recording: Mr.mo,Vocal,,,
,,,,
20. 怦然「芯」动  |  Mech Mania,,,,♪ Yang Wutao
Live Recording: DEVMO,Vocal,,,
,,,,
21. 怦然「芯」动 (Remix)  |  Mech Mania (Remix),,,,"♪ Yang Wutao, Zhou Bin"
Live Recording: DEVMO,Vocal,,,
Disciple Samples,Chime & Ace Aura - Melodic Riddim Vol. 1,basses -> bass_loops,ACEAURA_bass_loop_pentecost_150_D#min,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,loops -> Bass_Loops,VR_bass_loop_healthylunch_150_D#,
Disciple Samples,Virtual Riot - Heavy Bass Design Vol. 2,loops -> Bass_Loops,VR_bass_loop_predetermined_150_D#,
Xfer Records,Serum,Virtual Riot: Serum Presets for PRESET JUNKIES,V_RIOT_serum_bass_double_fisting,Osc B disabled
Xfer Records,Serum,Virtual Riot: Serum Presets for PRESET JUNKIES,V_RIOT_serum_bass_major_riddim,
22. 访客安全守则  |  Rules for Wanderers Lost,,,,♪ Yang Wutao
Live Recording: 狐妖Mikan,Vocal,,,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,drums -> drum_one_shots -> toms,BRLY_ALVE_tom_linnone,
Disciple Samples,Barely Alive - Essential Samples Vol. 1,drums -> drum_one_shots -> toms,BRLY_ALVE_tom_linnthree,
23. 成就达成率......100%  |  Achievements Completion Rate... 100%,,,,♪ Lei Sheng
Live Recording: 三畿道,Vocal,,,
,,,,
"24. 制服·剪刀·鲨鱼尾  |  Uniform, Shark Tail, Scissors",,,,"♪ Yang Wutao, Song Peiyan"
Live Recording: Yuxin Lei,Vocal,,,
Disciple Samples,Sharks - Color Bass Vol. 1,tonal_one_shots -> synth_one_shots,DS_SCB_synth_one_shot_particles_dream_Dmin,-1 semitone
25. 全天候·朱鸢长官!  |  Captain Overtime!,,,,♪ Lei Sheng
Live Recording: 三畿道,Vocal,,,
,,,,
"26. 青童与白叟  |  Youthful Appearance, Old Soul",,,,♪ Yang Wutao
Big Fish Audio,Chill Downtempo Loops and Beats,Construction Kits -> 02 108 Amin,02 reverse cymbal,
Singomakers,Future Bass Ultra Pack Vol. 2,SFB2_Future_One_Shots -> SFB2_Kicks,SFB2_Kick_23,-2 semitones
Singomakers,Future Bass Ultra Pack Vol. 2,SFB2_Future_One_Shots -> SFB2_Snares,SFB2_Snare_48,
27. 致命审讯  |  Deadly Interrogation,,,,♪ Lei Sheng
Live Recording: 狐妖Mikan,Vocal,,,
,,,,
28. 卡吕冬的骑行  |  Calydon's Ride,,,,♪ Lei Sheng
Live Recording: Ai Mori,Vocal,,,
,,,,
29. 待办事项 99+  |  99+ To-Dos,,,,♪ Yang Wutao
Embertone,Honkytonk Harmonica,,Honkytonk Harmonica,Set Vibrato mode to Real.
,,,,
30. TKO,,,,♪ Lei Sheng
Live Recording: 张清,Guitar,,,
Live Recording: HaSu-P,Guitar,,,
Live Recording: Lei Sheng,Vocal,,,
,,,,
31. 无尽修行  |  Everlasting Training,,,,♪ Yang Wutao
,,,,
,,,,
32. 乌鸦停落之日  |  When the Crows Perch,,,,♪ Lei Sheng
,,,,
,,,,
33. 最后的修行  |  The Final Sadhana,,,,♪ Yang Wutao
Live Recording: 狐妖Mikan,Vocal,,,
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
,,,,
,,,,
,,,,
,,,,
Stars of Lyra+,,,,
,,,,
,,,,
,,,,
1. Wonderland Reverie,,,,♪ Astra Yao
,,,,
,,,,
2. Shining,,,,♪ Astra Yao
,,,,
,,,,
3. Original Me,,,,♪ Astra Yao
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> snares,DS_SRD2_snare_one_shot_triplet,
,,,,
,,,,
,,,,
,,,,
,,,,
Tiny Giant,,,,
,,,,
,,,,
,,,,
Tiny Giant,,,,♪ Zhou Bin
Splice Originals,Brooklyn Breaks,,SO_BR_110_drum_fill_magenta,
,,,,
,,,,
,,,,
Hyper Commission 2.0,,,,
,,,,
,,,,
,,,,
1. 拓金印象  |  Gilded Impression,,,,♪ Lei Sheng
,,,,
,,,,
2. 澄空映辉  |  Sunny Failume,,,,♪ Zhou Bin
,,,,
,,,,
3. 流光夜巷  |  Lightstream Alley,,,,♪ Zhou Bin
,,,,
,,,,
4. 午晴闲闻  |  Afternoon Gossip,,,,♪ Song Peiyan
,,,,
,,,,
5. 繁星数载  |  Years of Stars,,,,♪ Song Peiyan
,,,,
,,,,
"6. 日月星环  |  Sun, Moon, and Stars' Loop",,,,♪ Song Peiyan
,,,,
,,,,
7. 静隅残光  |  Fading Light,,,,♪ Yang Wutao
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
,,,,
8. 泅珑滩头  |  Sailume Bay,,,,♪ Yu Zongru
,,,,
,,,,
9. 绮梦夏日  |  Midsummer Fantasy Days,,,,♪ Yu Zongru
,,,,
,,,,
10. 「朝露」  |  Dew Gardening,,,,♪ Yu Zongru
,,,,
,,,,
