Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
?,?,,,32 // Timbale,SFX: Timpani,
?,?,,,34 // Chappa Cymbal,SFX: Mini Cymbal,
?,?,,,35 // Shaker 1,SFX: Shaker,
?,?,,,37 // Wadaiko,SFX: Japanese Drum,
?,?,,,44 // Dog Bark,SFX: Dog,
?,?,,,"46, 47 // Sparkly Synth Pad",SEN,
?,?,,,48 // Shaker 2,Pad,
?,?,,,51 // Electronic Kick 1,"Pure, FIG",
?,?,,,54 // 909 Snare 2,,
?,?,,,58 // Noise,SFX: Record,
?,?,,,60 // Warm Pad,"WOND, For the Future; SFX: Synth Strings",
?,?,,,62 // Synth Bass,SFX: Synth Bass,
?,?,,,71 // Clap,SFX: Handclap,
?,?,,,72 // Acoustic Sidestick,SFX: Rimshot,
?,?,,,74 // Electronic Kick 2,"Upbeat Emotion, Deep in Thought, WOND2, ROA; SFX: Bass Drum",
?,?,,,"78, 79 // Synth Vox Pad",CUR,
SmileBASIC 3,,"(Released: November 19, 2014)",,"(Music by: JOEDOWN, Polyphony, sanodg)",,
All other instruments come from Petit Computer,,,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 5 - Orchestral Percussion,Snare Drums,"319, 320",Rise with force,
Native Instruments,Kontakt Factory Library,World -> 8 - Percussion,Congas,"312, 313, 314, 315, 316 - Left channel sampled",Bright blue,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,015 000 Tubularbell,384,Storyteller,
Sound Ideas,The General Series 6000,6003-25-03,"BIRD, PIGEON","466 - FLAPPING WINGS, CLOSE UP, ANIMAL",SFX: Flap,
Sound Ideas,The General Series 6000,6031-65-02,SOCCER,"454 - KICK BALL, SPORTS",SFX: Soccer - Shoot,
Sound Ideas,The General Series 6000,6037-91-01,WHIP,443 - BULLWHIP: SINGLE CRACK (+150 cents),SFX: Whip,
Sound Ideas,The General Series 6000,6037-91-05,WHIP,"443 - BULL WHIP: TWO WHIPS (+300 cents, 2nd whip)",SFX: Whip,
UltimateSoundBank,Soundscan Vol. 6 - Electric & Acoustic Bass,Partition A -> 01-ACC BASS1,ACCBASS HARD,401 - EQ'd,Welcome to the party,
Catlateral Damage,,"(Released: August 10, 2013)",,(Music by: Brandon Ellis),,
Live Recording: Brandon Ellis,Trumpet,,,Confirmed by composer,-Used throughout the soundtrack-,
Native Instruments,Kontakt Factory Library,Orchestral -> Keyboard Instruments,Concert Grand,,-Used throughout the soundtrack-,
Native Instruments,Kontakt Factory Library,Orchestral -> Keyboard Instruments,Harpischord,,"Supurr Tasteful Catasrophe, Furightful Lab",
Native Instruments,Kontakt Factory Library,Band -> Bass,Upright Bass,,"Supurr Tasteful Catasrophe, Claws and effect",
Native Instruments,Kontakt Factory Library,Band -> Horns,Alto Saxophone,,Cleanup on aisle fur,
Native Instruments,Kontakt Factory Library,Orchestral -> VSL Percussion,Glockenspiel,,Cleanup on aisle fur,
Native Instruments,Kontakt Factory Library,World -> Flutes,Irish Flute,,Cleanup on aisle fur,
Stuff to Find,,,,,,
8Dio,Misfit Banjo,Banjo,,,Cabin Fefur,
Plogue,chipsounds,,,Confirmed by composer,-Used throughout the soundtrack-,
Splice,?,,,Various samples - confirmed by composer,,
El Shaddai: Ascension of the Metatron,,"(Released: April 28, 2011)",,"(Music by: Masato Kouda, Kento Hasegawa, Akifumi Tada, Hayato Matsuo, Shiro Hamaguchi, Kazuhiko Sawaguchi, Keiji Inai)",,
Stuff to Find,,,,,,
Best Service,Ethno World,Key Instruments,Dallape Accordion KEY,,Flower arrangements to Life,
DS Soundware,Ultimate Orchestral Percussion,Orchestral Cymbals,Orchestral Cymbals,,"Eternal Heaven and Earth - Enoch's Theme, Violent Soul, Sariel's Thoughts",
EastWest,Voices of the Apocalypse,Women's Choir V.2,WC ah MOD C1-C#1,,Sariel's Thoughts,
Sonic Implants,Symphonic String Collection,06 Ensemble I -> Ensemble Legato,Ensemble Legato,,Eternal Heaven and Earth - Enoch's Theme,
ProjectSAM,SAM Horns,,,,Ringing Scorching Heart,
ProjectSAM,SAM Tronbones,,,,Underworld,
Vienna Symphonic Library,Special Edition Vol. 1,,,Woodwinds,Flower arrangements to Life,
Terraria ,,"(Released: May 16, 2011)",,(Music by: Scott Lloyd Shelly),,
AMG & Hit Music,Coldcut - Kleptomania!,Track 42 - Stabs -> Sample 16,Dub Pulse,,Crimson,
Apple,Alchemy,Arpeggiated,Droplets,,"The Journey Begins, Thunderstorm, Town Night",
Apple,Alchemy,Soundscapes,Subaquatic Dreams,,Town Day,
Apple,Alchemy,Synths,Knocking Echoes,,Windy Day,
Apple,ES2,13 Warped Synth,Morse Thing,,Alternate Day,
Apple,EXS24,Drums & Percussion -> Electronic Drum Kits,Hard Techno Remix,,Sandstorm,
Apple,EXS24,Orchestral -> Tuned Percussion,Glockenspiel,,Tutorial / Morning Rain,
Apple,EXS24,Textures -> Cinematic Textures,Atmospheric FX,"C3, F3, B3, D4 (May be more)",Eerie,
Apple,EXS24,World -> African,African Kalimba,,Jungle,
Apple,EXS24,World -> African,African Kit,,"Underground Crimson, Underground Ice, Tutorial / Morning Rain, Boss 2",
Apple,EXS24,World -> South Asian,Indian & Middle Eastern Kit,,Desert,
Apple,Loops,Apple Loops for GarageBand,Effected Drum Kit 04,,Goblin Army,
Apple,Loops,Jam Pack 1,Analog Drum Machine 04,,"Underground, Underground Corruption",
Apple,Loops,Jam Pack 1,Analog Drum Machine 11,,Alternate Underground,
Apple,Loops,Jam Pack 1,Analog Drum Machine 14,,"Underground, Underground Corruption",
Apple,Loops,Jam Pack 1,Analog Drum Machine 91,,Alternate Underground,
Apple,Loops,Jam Pack Remix Tools,Downtempo Tribal Beat 03,Edited.,Goblin Army,
Apple,Loops,Jam Pack Remix Tools,Electro Breather Beat 01,,"Ice, Space (Day)",
Apple,Loops,Jam Pack Remix Tools,Electro Breather Beat 02,,"Crimson, Space (Day), Underground Crimson",
Apple,Loops,Jam Pack Remix Tools,Techno Runner Beat 06,Edited.,Goblin Army,
Apple,Loops,Jam Pack World Music,Afghanistan Sand Rabab 20,Pitched up 4 & 5 semitones.,Sandstorm ,
Apple,Loops,Jam Pack World Music,Afghanistan Sand Rabab 27,Pitched up 4 & 7 semitones.,Sandstorm ,
Apple,Loops,Jam Pack World Music,Afghanistan Sand Rabab 28,"Pitched up 1, 4, 6, & 7 semitones.",Sandstorm ,
Apple,Loops,Jam Pack World Music,Afghanistan Sand Rabab 30,Pitched up 4 semitones.,Sandstorm ,
Apple,Loops,Jam Pack World Music,Turkish Winter Riqq 01,,Underground Desert,
Apple,Loops,Jam Pack World Music,Tigris Zimble 07,,Desert,
Apple,Loops,Jam Pack World Music,Tigris Zimble 08,,Desert,
Apple,Sculpture,02 Modeled Pads,Ambient Pad,,"Day, Boss 2, Space (Day)",
Apple,Ultrabeat,Drum Kits,Analog Techno Kit,,Day,
Apple,Ultrabeat,Drum Kits,Downtemp Kit 02,Uses both drum patterns,Mushrooms,
Apple,Ultrabeat,Drum Kits,Minimal Electro Kit,,Mushrooms,
Apple,Ultrabeat,Drum Kits,Trip Hop Remix Kit,,"Jungle (Day), Ocean (Day)",
EastWest,Symphonic Orchestra,Brass -> 6 French Horns -> 3 Effects,6FH Bend Dn HT,,Crimson,
EastWest,Symphonic Orchestra,Brass -> 6 French Horns -> 3 Effects,6FH Rips x,,Boss 1,
EastWest,Symphonic Orchestra,Brass -> Solo Trumpet 1 -> 3 Effects,STP Sfz Crec,,Night,
EastWest,Symphonic Orchestra,Perc -> Metals,Anvil,,Dungeon,
EastWest,Symphonic Orchestra,Perc -> Metals,Glock,,Rain,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,,"Old One's Army, Aether",
EastWest,Symphonic Orchestra,Perc -> Metals,Sleigh Bells RR,,"Underground Ice, Frost Moon",
EastWest,Symphonic Orchestra,Perc -> Woods,Xylophone,,Boss 1,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 3 Effects,11V Run Up Psycho 2,,Corruption,
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 1 Long,18V Trem Leg,,Underground Corruption,
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 2 Short,18V Bartok Pizz RR,,"Windy Day, Underground Corruption",
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 2 Short,18V Pizz,,"Desert, Underground Corruption",
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 3 Effects,18V Clstr & Air,,Title Screen,
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 3 Effects,18V Slr Slw,,Underground Corruption,
EastWest,Symphonic Orchestra,Strings -> Harp -> 3 Effects,Harp Gliss 6 Up+Dn,,"Hallow, Underground Hallow",
EastWest,Symphonic Orchestra,Woodwinds -> Solo Bassoon -> 1 Long,BSN QLeg,,Jungle,
EastWest,Symphonic Orchestra,Woodwinds -> Solo Bassoon -> 2 Short,BSN Stac,,"Desert, Day, Alternate Day",
EastWest,Symphonic Orchestra,Woodwinds -> Solo Piccolo Flute -> 1 Long,PFL Sus Vib,,Desert,
Heavyocity,Damage 2,D2 Kit Designer -> Snapshot -> Damaged,Damaged - World Destroyer,,The Twins,
Heavyocity,Evolve Mutations,1 Rhythmic Suites -> Percussive,LPS 02 Scorefare Menu 1,,Underworld,
Heavyocity,Evolve Mutations,1 Rhythmic Suites -> Percussive,LPS 02 Scorefare Menu 2,,"Lunar Towers, Moon Lord",
Heavyocity,Evolve Mutations,1 Rhythmic Suites -> Tonal,LPS Combi 02 Oddly Indigenous,,"Jungle Night, Town Day",
Heavyocity,Evolve Mutations,1 Rhythmic Suites -> Tonal,LPS Combi 11 Warning Signs,,Goblin Army,
Image-Line,Fruity LSD,Roland GM/GS Sound Set,001 000 Piano,,Terraria Day Theme Remix,
KORG,M1,PROG,63 Voices,,Jungle,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 140_BPM,ChipShop_140_Drums_07,,Empress of Light,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 140_BPM,ChipShop_140_PO_Drums_02,,Empress of Light,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 140_BPM,ChipShop_140_PO_Drums_04,,Thunderstorm,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 175_BPM,ChipShop_175_Drums_01,,Empress of Light,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 175_BPM,ChipShop_175_Drums_02,,Empress of Light,
midierror,Deluxe ChipShop,CHIPSHOP_LOOPS -> 175_BPM,ChipShop_175_Drums_04,,Empress of Light,
MusicRadar,Impact-Samples,Big Clanks,Big Clank 17,Pitched up 2 semitones and has bitcrushing.,"Crimson, Underground Crimson, Queen Bee",
Native Instruments,Kontakt Factory Library,Band -> 5 - Guitar,Akkord Guitar - Default,,"SFX (Rain Song), SFX (Ivy), SFX (Stellar Tune)",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Glockenspiel,,Underground Hallow,
Native Instruments,Kontakt Factory Library,Orchestral -> 5 - Orchestral Percussion,All Percussion,,Windy Day,
Native Instruments,Kontakt Factory Library,Orchestral -> 5 - Orchestral Percussion,Cymbals,,"Title Screen, Day, Crimson",
Native Instruments,Kontakt Factory Library,Urban Beats -> 1 - Performances,087 - African Night,,Jungle,
Native Instruments,Kontakt Factory Library,Vintage -> Mini,Mini FX Ambience,,"Town Day, Town Night",
Native Instruments,Kontakt Factory Library,Vintage -> Mini,Minipad 2,,"Underground, Underground Crimson, Underground Hallow",
Native Instruments,Kontakt Factory Library,World -> 7 - Metallophones,Music Box,,Windy Day,
Native Instruments,Kontakt Factory Library,World -> 8 - Percussion,Bongos,,Jungle,
Native Instruments,Massive,Massive Exp. 1 -> Multitrack,Klunk,,Aether,
Native Instruments,Massive,Massive Threat -> Synth Misc,Fallen Angelinas1,,Eater of Worlds,
Native Instruments,Massive,Massive Threat -> Synth Misc,Loop-Fuzzybus(180bpm),,The Twins,
NuSofting,daHornet,Presets,Bass One,,Ocean (Day),
NuSofting,daHornet,Presets,Low and Lower,,"Corruption, Underground Corruption",
NuSofting,daHornet,Presets,Super Hornet,,"Aether, Mushrooms",
NuSofting,daHornet,Presets,V Chord,,"Jungle, Lihzahrd, Ocean Night",
NuSofting,daHornet,,,Synth Lead (Custom Preset),"Underground, Underground Corruption",
Plogue,chipsounds,01. Pure Chip -> 2A0X -> RP2A03 (unlimited),Short Noise,,"Boss 2, Corruption",
Plogue,chipsounds,01. Pure Chip -> 2A0X -> RP2A03 (unlimited),Triangle,,"Alternate Day, Ice",
Plogue,chipsounds,01. Pure Chip -> D1771C -> D1771C (Unlimited),D1771C_N4,,Sandstorm,
Plogue,chipsounds,01. Pure Chip -> D1771C -> D1771C (Unlimited),D1771C_N7,,Martian Madness,
Plogue,chipsounds,01. Pure Chip -> SID -> 6581 (NTSC),RM_T_T,,"Graveyard, Underground Desert, Lihzahrd, Queen Bee, Duke Fishron, Sandstorm, Pirate Invasion",
Plogue,chipsounds,01. Pure Chip -> SID -> 6581 (NTSC),RM_TS_TS_MAJ,,"Boss 3, Crimson",
Plogue,chipsounds,01. Pure Chip -> TIA -> TIA (full range),Dist 3 (Engine),,Boss 1,
Plogue,chipsounds,02. Custom Waveforms -> Misc Multipluse,KS: 01,,"Night, The Twins",
Plogue,chipsounds,03. Multisamples -> ST-01 -> ST-01 Drums 2,claves,,Dungeon,
Plogue,chipsounds,03. Multisamples -> ST-01 -> ST-01 Keyboards,faerytale,,Ice,
Plogue,chipsounds,05. Arcade,DKJR,"D4, B4",Solar Eclipse,
Plogue,chipsounds,Snapshot -> Arps,AR Healing Potion,,Space Day,
Plogue,chipsounds,Snapshot -> Arps,AR Select Option,,Mushrooms,
Plogue,chipsounds,Snapshot -> Bass,BA 8-Bit Dubstep,,Queen Bee,
Plogue,chipsounds,Snapshot -> Drums,DR SID Snare 3,,Windy Day,
Plogue,chipsounds,Snapshot -> Drums,DR VL-1 Drums,,Alternate Day,
Plogue,chipsounds,Snapshot -> Drums,DR ZX Kick 3,,Underground,
Plogue,chipsounds,Snapshot -> Drums,DR ZX Snare 4,,Boss 3,
Plogue,chipsounds,Snapshot -> FX,FX Answer The Phone,,"Alternate Day, Underground Ice, Lihzahrd",
Plogue,chipsounds,Snapshot -> FX,FX Crash And Burn,,Queen Bee,
Plogue,chipsounds,Snapshot -> Lead,LD Germs,,"Space (Night), Ocean (Night), Golem, Lunar Towers",
Plogue,chipsounds,Snapshot -> Lead,LD Graveyard,,Goblin Army,
Plogue,chipsounds,Snapshot -> Synth,SY Sequencer Food 2,,Boss 3,
Rob Papen,Albino3,Arpeggiator Layered,Saturn release 100bpm,,-Used throughout the soundtrack-,
Rob Papen,Albino3,Super Pads,Cool Pad,,Town Day,
Rob Papen,BLUE-II,01 Introduction,037 Blue to FX Phade,,Queen Bee,
Rob Papen,BLUE-II,07 Arp Bank 01,034 3 to Sine Arp,,Town Day,
Rob Papen,BLUE-II,12 DubStep 01,009 Da Nuts bass,,Golem,
Rob Papen,BLUE-II,12 DubStep 01,047 SoloSinusSolo,,Pumpkin Moon,
Rob Papen,BLUE-II,19 Effects 01,002 SpaceMountain,,Goblin Army,
Rob Papen,BLUE-II,19 Effects 01,057 Blue to FX 2,,Goblin Army,
Rob Papen,BLUE-II,19 Effects 01,073 Cartoon 3,,Goblin Army,
Rob Papen,BLUE-II,19 Effects 01,108 Gate Da Noise,,Underground Ice,
Rob Papen,BLUE-II,19 Effects 01,115 Rise of the digits,,Lunar Towers,
Sam,Chip32,,,Pluck (Custom Preset),"Day, Rain, Corruption, Desert",
Twisted Tools,Into the Darkness II,,29_Halloween 2014_Twisted Tools,,Underworld,
Twisted Tools,Into the Darkness II,,30_Halloween 2014_Twisted Tools,,Underworld,
UltimateSoundBank,Soundscan Vol. 1 - Hard & Loud Techno,Partition A -> 02-160THUND,909THUNDE160,TH90916012 & TH90916014,Boss 1,
UltimateSoundBank,Soundscan Vol. 26 - Big Beat Samples & More,Partition E -> STACKS KIT,STACK KIT,STACK09,Boss 1,
Zero-G,Chemical Beats,FX Loops-096,096-FX Loop 09,,Boss 1,
Zero-G,Cuckooland Vol. 1 Unhinged,Track 54 - LOOPS -> Sample 1,Drummer With Split Personality 119.7,Has EQ.,Boss 1,
Zero-G,Cuckooland Vol. 1 Unhinged,Track 57 - LOOPS -> Sample 3,Low Frequency Dive 120,,Boss 1,
Zero-G,Cuckooland Vol. 1 Unhinged,Track 82 - LOOPS -> Sample 1,Take Your Pick 170,Has EQ.,Boss 1,
Zero-G,Dream Zone,Track 47 -> Sample 6,Sequencer Atmos 4,07_47_06,Crimson,
Zero-G,Electric Dreamz,Track 22 -> Sample 1,Big Ben 01,,Crimson,
Zero-G,Electric Dreamz,Track 22 -> Sample 12,Glass 01,,Crimson,
Zero-G,Total Drum & Bass,Instruments - 3 -> Hits & Bits,6-SunBlock,,Crimson,
Stuff to Find,,,,,,
EastWest,Symphonic Orchestra,Brass -> ?,? (French Horn),,"Title Screen, Boss 1, Boss 3, Plantera",
Rob Papen,Albino3,ModWhl Seq,303AL-Bee 2 ModWhl,Uses mod wheel to automate LFP.,"Dungeon, Underground Crimson, Boss 1",
reFX,Nexus²,Voice,VO Whistling Monks,Needs additional confirmation.,Underground Jungle,
?,?,,,Drums,Boss 1,
?,? (Custom Synth Preset),,,Square,Mushrooms,
?,? (Custom Synth Preset),,,Noise,Hallow,
?,? (Custom Synth Preset),,,Square + Saw,Hallow,
?,?,,,Guzheng Glissando,"Alternate Day,",
Terraria: Otherworld,,,,,,
Spectrasonics,Omnisphere 2,ARP + BPM,Swaggering Around,,Underground Hallow,
Battle Camp,,"(Released: May 7, 2014)",,,,
Apple,Logic Pro,Legacy -> World -> 4 European,Whistler,,"Teepee Hollow, Turtle Falls",
Realitone,RealiWhistle,,,,Camp,
Stuff to Find,,,,,,
8Dio,?,,,,?,
?,?,,,Guitar,Used throughout the soundtrack,
Jetpack Joyride,,"(Released: September 1, 2011)",,,,
EastWest,Ministry of Rock,Guitar,LP Deluxe PC Master,,Main Theme,
Native Instruments,Kontakt Factory Library,Band -> 6 - Bass,Upright Bass,,Main Theme,
Native Instruments,Massive,Massive Exp. 2 -> Guitar,Mono Guitar,,Main Theme,
Stuff to Find,,,,,,
EastWest,Goliath,Pop Brass -> 3Trumpets,,"ShakeDoit, stac, crescendos",Main Theme,
EastWest,Goliath,,,Guitar at BGM TS 0:23,Main Theme,
EastWest,Symphonic Orchestra,,,Solo Strings / Solo Violin,Home,
Native Instruments,Abby Roads 70s Drummer,,,,Main Theme,
The Binding of Isaac,,"(Released: September 28, 2011)",,(Music by: Danny Baranowsky),,
EastWest,Hollywood Strings,Celli -> 03 Short Tight,Celli Stac On Bow RRx9,,Dreadful,
EastWest,Hollywood Strings,Celli -> 03 Short Tight,Celli Staccatissimo RRx 16,,Divine Combat,
EastWest,Hollywood Strings,1st Violins -> 03 Short TIght,1st Violins Staccatissimo RRx9,,Burning Ambush,
EastWest,Stormdrum 2,Ethnic Metals,Brake Drums,,"Divine Combat, Thine Wrath..., Burning Ambush",
EastWest,Stormdrum 2,Sound Design Percussion,Godzilla Hits,,"Divine Combat, Dreadful, Burning Ambush",
EastWest,Symphonic Orchestra,Brass -> 4 Trombones -> 2 Short,4TB Marc S Accent,,Burning Ambush,
EastWest,Symphonic Orchestra,Brass -> 4 Trombones -> 2 Short,4TB Stac,,Thine Wrath...,
EastWest,Symphonic Orchestra,Brass -> 4 Trumpets -> 1 Long,4TP Sus,,Ultimate Reward,
EastWest,Symphonic Orchestra,Percussion -> CymGong,All Cymbals,"F6, B3, A6","In the Beginning..., Divine Combat, Ultimate Reward",
EastWest,Symphonic Orchestra,Percussion -> Drums,3 Snares,,"Divine Combat, Burning Ambush",
EastWest,Symphonic Orchestra,Percussion -> Drums,Bass Drum Concert,E6,Ultimate Reward,
EastWest,Symphonic Orchestra,Percussion -> Drums,Timp Hits LR,E4,Ultimate Reward,
EastWest,Symphonic Orchestra,Percussion -> Metals,Celesta,,"In the Beginning..., Ultimate Reward",
EastWest,Symphonic Orchestra,Percussion -> Metals,Glock Mellow,,"In the Beginning..., Ultimate Reward",
EastWest,Symphonic Orchestra,Percussion -> Metals,Orch chimes,,"In the Beginning..., Conflicted, Divine Combat, Thine Wrath..., Ultimate Reward",
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,,"In the Beginning..., Ultimate Reward",
EastWest,Symphonic Orchestra,Woodwinds -> Solo Flute -> 1 Long,SFL Lyrical,,In the Beginning...,
Native Instruments,Battery 3,05 - Synthetic Kits,Glitch Kit,,"Divine Combat, Thine Wrath...",
Native Instruments,New York Concert Grand,,New York Concert Grand,"Set reverb location to ""Cathedral""","Burning Ambush, Divine Combat",
Spectrasonics,Omnisphere,Human Voices,Choir Full Ohs 3 ^,,...Be Done,
Spectrasonics,Omnisphere,Human Voices,Tuvan Male 1 - Drone 4,,Apostate,
Spectrasonics,Omnisphere,Synth Mono,Grungy Boy,,...Be Done,
Spectrasonics,Omnisphere,Synth Poly,Compressed Supersawz,,Enmity of the Dark Lord,
Tweakbench,Toad,,,,$4cr1f1c14|_,
Tweakbench,Triforce,,Tri1,,$4cr1f1c14|_,
Tweakbench,Triforce,,SQ1,,$4cr1f1c14|_,
Wrath of the Lamb,,"(Released: May 28, 2012)",,,,
Live Recording: Jules Conroy,Guitar,,,,My Innermost Apocalypse,
Native Instruments,Battery 3,05 - Synthetic Kits,Glitch Kit,,Crusade,
Scarbee,Scarbee Mark I,,Scarbee Mark I,,Tomes,
Spectrasonics,Omnisphere,Keyboards,Reverse Studio Piano,,Tomes,
Spectrasonics,Omnisphere,Synth Poly,Compressed Supersawz,,My Innermost Apocalypse,
Stuff to Find,,,,,,
Cinesamples,VOXOS Epic Choirs,,,,Lament of the Angel,
Spectrasonics,Omnisphere,,,,Serenity,
?,?,,,Bell/Chime,Those Responsible,
Cave Story 3D,,"(Released: November 8, 2011)",,"(Music by: Danny Baranowsky, Dustin Kulwicki)",,
Image-Line,Boobass,,,,Balcony,
Propellerhead,Reason Drum Kits,Drum Kits Patches -> Producer Kits,Jocke Skog Metal Kit (ALL),,"Moonsong, Last Battle, Plantation",
Stuff to Find,,,,,,
Image-Line,Sytrus,,,,Dustin Kulwicki tracks,
Image-Line,Harmor,,,,Dustin Kulwicki tracks,
PAYDAY: The Heist,,"(Released: October 18, 2011)",,(Music by: Simon Viklund),,
Industrial Strength Records,Swiss Chris Breakbeats,SC_BREAKS_174_BPM,SC_174_BREAK_14,Confirmed by the composer,The Take,
Jeskola,Buzz,,,Confirmed by the composer,Basically every track,
I Spy Castle,,"(Released: October 25, 2011)",,(Music by: Simon Viklund),,
Native Instruments,Kontakt Factory Library,Orchestral -> 6 - Keyboard Instruments,Harpsichord,,-Used throughout the soundtrack-,
Bloons TD 5,,"(Released: December 13, 2011)",,(Music by: Tim Haywood),,
Live Recording: Tim Haywood,Electric Guitar,,,,Bloons Rock Party,
Big Fish Audio,Tool Shed Percussion,16_TY_DIED_110_BPM,16_full_mix,,"Main Theme, Volcano Theme",
Native Instruments,Kontakt Factory Library,Band -> 3 - Electric Pianos,Clavinet Auto Wah Lead,,Jazz Theme,
Native Instruments,Kontakt Factory Library,Band -> 4 - Organ,A Whiter Shade,,Jazz Theme,
Native Instruments,Kontakt Factory Library,Band -> 6 - Bass,Classic Bass,,Main Theme,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Marimba,,Main Theme,
Native Instruments,Kontakt Factory Library,Vintage -> Digital Machines,Technoid,,Jazz Theme,
Native Instruments,Kontakt Factory Library,World -> 1 - Flutes,Shakuhachi,,"Main Theme, Bloons Tropical Party",
Sony Creative Software,Drum Tools,Drum Tools -> 4-4 Drum Loops -> Fills,4-4 Fill 39-11,,Bloons Tropical Party,
Sony Creative Software,Drum Tools,Drum Tools -> 4-4 Drum Loops -> Fills,4-4 Fill 39-12,Appears in SF's demo samples,Bloons Tropical Party,
Sony Creative Software,Drum Tools,4-4 Drum Loops > HiHat _ Ride Loops,4-4 Ride Loop 50-05,,Jazz Theme,
Sony Creative Software,Drum Tools,Drum Tools > Various Loops,Didley 11-01,,Jazz Theme,
Sony Creative Software,Essential Sounds II,Drums & Percussion -> Acoustic Drums,Jungle 01,,"Main Theme, Bloons Disco Party, Bloons Dub Party",
Sony Creative Software,Essential Sounds II,Guitar -> Clean,Jazzess 01,,Jazz Theme,
Spectrasonics,Liquid Grooves,CD 1 -> Partition G -> 95 ABORIGINL,ABO CONGAS,,Main Theme,
Spectrasonics,Liquid Grooves,CD 1 -> Partition G -> 95 ABORIGINL,ABO BR TIMBA,,Main Theme,
Spectrasonics,Liquid Grooves,CD 2 -> Partition C -> 117 AQUAFUNK,AQF LFSWEE,,"Main Theme, Bloons Disco Party",
Zero-G,World Pack,Ethnic Vol 2 -> Solo Flute,Solo Flute-F 1,,Bloons Tropical Party,
Zero-G,World Pack,Sounds of Polynesia -> 110-Mambu Danis,MD-Mambu 1 & 2 110,,Bloons Tropical Party,
Zero-G,World Pack,World Pack Acid B -> Pure Tabla -> 08O BPM,Adesar 080,,Bloons Tropical Party,
Stuff to Find,,,,,,
?,? (Sample Pack),,,Flute Phrases,Japanese Theme,
RPG Maker VX Ace,,"(Released: December 15, 2011)",,,,
Best Service,Orchestral Colours,,A Breath of Fresh Air,,Fanfare3,
Best Service,Orchestral Colours,,A Miracle,,Fanfare3,
Best Service,Orchestral Colours,,Piano Arpeggios,,Fanfare3,
Youyou Kengeki Musou,,"(Released: December 30, 2011)",,,,
EastWest,BT Breakz from the Nu Skool,Live Breakz Instruments,Live Breakz 068-092 bpm,G3,Hakurei ~ Eastern Wind,
Skullgirls,,"(Released: April 10, 2012)",,"(Music by: Michiru Yamane, Brenton Kossak, Blaine McGurty)",,
Native Instruments,Kontakt Factory Library,Band -> 6 - Bass,Upright Bass,,"A Return to Normalcy, The Lives We Tried To Reclaim, Shenanigans and Goings-Ons, etc.",
Native Instruments,Kontakt Factory Library,,Solo Guitar,,Skull Heart Arrhythmia,
Native Instruments,Kontakt Factory Library,,,Likely more patches used,,
Q-Up Arts,David Torn's Tonal Textures,Track 26,Dinner Call for Baby Whales,,Chamber Below,
Q-Up Arts,David Torn's Tonal Textures,Track 29,Exotic Vox in Psychobabble,,Chamber Below,
XLN Audio,Addictive Drums,Kit,Startup,,"The Seat of Power, Learning One's Craft, Skull Heart Arrhythmia, etc.",
SCP – Containment Breach,,"(Released: April 15, 2012)",,,,
Freesound - Syna-Max,,,death_scream.wav,,SCP-939 Scream SFX,
Heavyocity,Evolve R2,Strings & Transitions,6 String Torture 02,,Medusa (SCP-628),
Heavyocity,Evolve R2,Strings & Transitions,Atonal Evil 01,,"Horror 3, Horror 10",
Spectrasonics,Bizarre Guitar,Partition H -> Contorts,Contort 2,,SCP-205 Ambience,
Spectrasonics,Distorted Reality,Partition D,Danger,,Horror 15,
Zero-G,Altered States,Atmospheres -> Ethnic,Digeridoo,,Menu Ambience,
DoDonPachi Sai-Dai-Ou-Jou,,"(Released: April 20, 2012)",,,,
Native Instruments,Massive,Massive Factory,Chewie Center,,NIJI (Stage2),
Yamaha,MOTIF-RACK,,TEKIE,,NIJI (Stage2),
Zero-G,Total Drum and Bass,Instruments - 3 -> track 60 (Weirdos),01-LiquidDate,,Zatsuza (Secret),
Stuff to Find,,,,,,
Roland,JV-2080,,,,,
Subway Surfers,,"(Released: May 23, 2012)",,,,
Apple,Logic Pro,GarageBand -> Horns,Horn Section,,SUBWAY SURFERS (Main Theme),
Apple,Logic Pro,Orchestral -> Tuned Percussion,Timpani,,SUBWAY SURFERS (Main Theme),
