Company/Manufacturer,Product,Path/Bank,Preset,Notes
3. A Dance in Fire,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Orchestra,Budapest Big Band,,,
Live Recording: Native American Flute,Genshin Folk Ensemble,,,
Live Recording: Pan Flute,Genshin Folk Ensemble,,,
Live Recording: Quena,Jiannan Gu,,,
Live Recording: Kora,Genshin Folk Ensemble,,,
Live Recording: Talking Drum,Genshin Folk Ensemble,,,
Live Recording: Choir,London Voice,,,
Live Recording: Ocarina,Genshin Folk Ensemble,,,
Live Recording: Djembe,Genshin Folk Ensemble,,,
Best Service,Ethno World Instruments,WOODWIND AND BRASS -> DIGERIDOO,Digeridoo TM,
4. Grim Is the Night,,,,♪ Lunan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,London Voice,,,
5. Lightning Racing,,,,♪ Yang Lee
Live Recording: Violin,Qin Zhang,,,
,,,,
,,,,
6. Chasing the Rainbow,,,,♪ Yang Lee
Live Recording: Violin,Qin Zhang,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
"Eternal Sun, Eternal Want",,,,
,,,,
,,,,"Recording Studio:
- Love Electric Recording Studios (1.01, 08)
- Sound Pro Studio (1.02, 06, 07, 09~11, 21 / 3.03~05)
- Budapest Scoring (1.02~04, 10, 11, 13, 20, 21 / 2.02, 03, 06, 10, 12, 13, 19 / 3.02~05)
- SKY FIRE STUDIO (1.02~04, 09~13, 19, 20, 22 / 2.03, 05, 06, 12, 13, 15 / 3.03, 04)
- 52Hz Studio (1.08 / 2.20 / 3.01, 02)
- AIR Studios (1.08, 17, 24~27)
- Hunt Recording Studio (1.16, 17, 26, 27 / 3.05)
- Air-Edel Recording Studios (1.17, 24, 27 / 2.18)
- China Grand Theater Studio (2.19, 20 / 3.01, 02)
- Ready Steady Sound! (3.03)"
,,,,
Disc 1: Canto General of Cliff and Glen,,,,
1. Prismatic Proverbs,,,,♪ Ziyu Che
Live Recording: Choir,London Voice,,,
,,,,
,,,,
2. Soothing of Soul and Sand,,,,♪ Yuxi Wang
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Pan Flute,Jiannan Gu,,,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
Soniccouture,Spotlight Collection: Balinese Gamelan,,Balinese Gamelan 1.5,
3. Springtime in a Mirror,,,,♪ Arcangelo Chen
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Recorder,Xiaokui Ding,,,
Live Recording: Violin,Qin Zhang,,,
Soniccouture,Spotlight Collection: Balinese Gamelan,,Balinese Gamelan 1.5,
4. Night's Crown of Flowers,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Classical Guitar,Ye Fan,,,
5. A Fragment of Night,,,,♪ Ziyu Che
Live Recording: Voice,Ziyu Che,,,
,,,,
,,,,
6. Choir's Cypher,,,,♪ Ziyu Che
Live Recording: Quena,Jiannan Gu,,,
,,,,
,,,,
7. Where the Mists Enshroud,,,,♪ Lunan
Live Recording: Pan Flute,Jiannan Gu,,,
,,,,
,,,,
8. Cloud of Thirteen Katuns,,,,♪ Ziyu Che
Live Recording: Choir,London Voice,,,
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Pan Flute,Genshin Folk Ensemble,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Quena,Jiannan Gu,,,
Live Recording: Harmonica,Genshin Folk Ensemble,,,
9. Tanyolche's Memories,,,,♪ Yuxi Wang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Recorder,Xiaokui Ding,,,
Live Recording: Quena,Jiannan Gu,,,
Soniccouture,Spotlight Collection: Balinese Gamelan,,Balinese Gamelan 1.5,
10. Touring the Dawn,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Recorder,Xiaokui Ding,,,
Live Recording: Harmonica,Xiaoguang Liu,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
Live Recording: Banjo,Lei Chen,,,
11. Hanging in the Heart of the Wind,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Pan Flute,Jiannan Gu,,,
Native instruments,Ashlight,Atmosphere,Abuse of Confidence,
12. Bells in Bloom,,,,♪ Lunan
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Ocarina,Xiaokui Ding,,,
,,,,
13. Beyond the Flute's Whispers,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
,,,,
14. Frosted Hue of Stars,,,,♪ Yang Lee
,,,,
,,,,
,,,,
15. Starcaller's Wishes,,,,♪ Yang Lee
,,,,
,,,,
,,,,
16. Hushed Canopy of Night,,,,♪ Yang Lee
Live Recording: Quena,Genshin Folk Ensemble,,,
,,,,
,,,,
17. Once Upon a Time in the Vale,,,,♪ Xin Zhao
Live Recording: Choir,London Voice,,,
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Harmonica,Genshin Folk Ensemble,,,
Live Recording: Acoustic Guitar,Genshin Folk Ensemble,,,
Live Recording: Native American Flute,Genshin Folk Ensemble,,,
Live Recording: Whistling,Anzol,,,
18. Homeward Bound,,,,♪ Arcangelo Chen
,,,,
,,,,
,,,,
19. Malinalco's Dusk,,,,♪ Arcangelo Chen
Live Recording: Ocarina,Xiaokui Ding,,,
,,,,
,,,,
20. Mountain's Hymn,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
21. Dance of the Brown Deer,,,,♪ Peijia You
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Voice,Peijia You,,,
Live Recording: Quena,Jiannan Gu,,,
Live Recording: Cabasa,Peijia You,,,
Soniccouture,Spotlight Collection: Balinese Gamelan,,Balinese Gamelan 1.5,
22. When the Breeze Ceases,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Cello,Yi Sun,,,
,,,,
23. Rain of an Ancient Dream,,,,♪ Yang Lee
,,,,
,,,,
,,,,
24. All the Pretty Courses,,,,♪ Peijia You
Live Recording: Choir,London Voice,,,
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Pan Flute,Genshin Folk Ensemble,,,
Live Recording: Violin,London Symphony Orchestra,,,
Live Recording: Acoustic Guitar,Peijia You,,,
Live Recording: Whistling,Anzol,,,
Live Recording: Cabasa,Peijia You,,,
Live Recording: Electric Guitar,Peijia You,,,
25. Salute of Eagles,,,,♪ Arcangelo Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
26. Idle Hours,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Harmonica,Genshin Folk Ensemble,,,
Live Recording: Acoustic Guitar,Genshin Folk Ensemble,,,
27. Feathered Moonlight,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Pan Flute,Genshin Folk Ensemble,,,
Live Recording: Cello,London Symphony Orchestra,,,
Live Recording: Acoustic Guitar,Genshin Folk Ensemble,,,
Live Recording: Native American Flute,Genshin Folk Ensemble,,,
Disc 2: Echo of Tonatiuh and Uctokah,,,,
1. Fading Dawn,,,,♪ Lunan
,,,,
,,,,
,,,,
2. Afterglow of the Sky,,,,♪ Ziyu Che
Live Recording: Choir,Budapest Scoring Choir,,,
,,,,
,,,,
"3. Sigh, the Breath of Yore",,,,♪ Yuxi Wang
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
4. For an Unmarked Grave,,,,♪ Yang Lee
,,,,
,,,,
,,,,
5. A Dream Yet to Come,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Native instruments,Ashlight,Atmosphere,Abuse of Confidence,
,,,,
6. Hidden Path Above the Savannah,,,,♪ Yuxi Wang
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Ocarina,Xiaokui Ding,,,
7. Someone Walked These Paths,,,,♪ Yang Lee
,,,,
,,,,
,,,,
8. Ashes of Presumption,,,,♪ Yang Lee
,,,,
,,,,
,,,,
9. The Fading Voices of Cinder,,,,♪ Yang Lee
,,,,
,,,,
,,,,
10. Comfort in Visions,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
11. Serpent's Endgame,,,,♪ Ziyu Che
,,,,ewso harp?
,,,,
,,,,
12. Formidable Usurper,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
13. Indisputable Commandments,,,,♪ Yuxi Wang
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
14. Dripping Gloom,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
15. Eclipsed Star,,,,♪ Qian Ding
Live Recording: Cello,Yi Sun,,,
,,,,
,,,,
16. Onset of Omens,,,,♪ Lunan
,,,,
,,,,
,,,,
17. Wingless Wail,,,,♪ Ziyu Che
,,,,
,,,,
,,,,
18. Hoary Hibernation,,,,♪ Dimeng Yuan
Live Recording: Choir,London Voice,,,
,,,,
,,,,
19. As the Feather Falls,,,,♪ Yuxi Wang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
20. Unanswered Yearning,,,,♪ Ziyu Che
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
Disc 3: A Fiery Cross Across the Sky,,,,
1. Tears of a Scorching Night,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Pan Flute,Jiannan Gu,,,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
Native instruments,Ashlight,Atmosphere,Abuse of Confidence,
2. To the End of All Wars,,,,♪ Dimeng Yuan
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
Live Recording: Native American Flute,Jiannan Gu,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
3. Shaping the Struggle,,,,♪ Yang Lee
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Voice,Zirong Zhu,,,
Live Recording: Flute,Xiaohua Cheng,,,
4. Tumaini washa moto,,,,♪ Yuxi Wang
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Quena,Jiannan Gu,,,
Live Recording: Ocarina,Xiaokui Ding,,,
5. Stage's Coach,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Budapest Big Band,,,
Live Recording: Harmonica,Genshin Folk Ensemble,,,
Live Recording: Acoustic Guitar,Genshin Folk Ensemble,,,
Live Recording: Trumpet,Danfeng Hu,,,
6. Maze of Spirits,,,,♪ Yang Lee
Soniccouture,Spotlight Collection: Balinese Gamelan,,Balinese Gamelan 1.5,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Radiance Aflame,,,,
,,,,
,,,,"Recording Studio:
- 52Hz Studio (1.01, 02, 04, 05, 07 / 2.05, 06, 15)
- Budapest Scoring (1.01, 02, 04, 05, 07, 08, 11~20, 24, 25 / 2.01, 02, 04~20, 22, 23 / 3.01~05)
- 2496 Top Music (1.01, 06, 11, 16, 17, 19 / 2.15, 20)
- SKY FIRE STUDIO (1.03, 05, 06, 12, 20, 21, 24, 28, 29, 30 / 2.01, 02, 07~13, 16~21 / 3.01~05)
- Largo Studio (1.04 / 2.11 / 3.03)
- Sound Pro Studio (1.14, 24~26, 29 / 2.21)
- Ready Steady Sound! (1.24, 25)
- China Grand Theater Studio (2.04~06, 14, 15)"
,,,,
Disc 1: Where the Sacred Mountain Shelters the Fields,,,,
1. Bounty of the Fertile Slopes,,,,"♪ Arcangelo Chen, Yu-Peng Chen"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Accordion,Zhao Liu,,,
Live Recording: Violin,Qin Zhang,,,
2. The Brisk Morning Air,,,,♪ Deer Suo
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Accordion,Zhao Liu,,,
3. Strength in Motion,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Accordion,Xiaonan Xu,,,
Live Recording: Flamenco Guitar,Lei Chen,,,
Live Recording: Trumpet,Xunji Yang,,,
4. Evening's Ease,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Trumpet,Yidu Jiang,,,
5. Soil of Bright Flame,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Accordion,Zhao Liu,,,
Live Recording: Tin Whistle,Xiaokui Ding,,,
Live Recording: Ukulele,Ye Fan,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
6. Meandering Fruit Fragrance,,,,♪ Arcangelo Chen
Live Recording: Violin,Qin Zhang,,,
Live Recording: Banjo,Lei Chen,,,
Live Recording: Flute,Xiaohua Cheng,,,
Live Recording: Viola,Hui Li,,,
Live Recording: Cello,Yi Sun,,,
7. Sleep After the Toil,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
8. A Flicker in the Quiet,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Accordion,Zhao Liu,,,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Tambourine_Transitions,KSHMR_Tambourine_Transition_07,
9. The Horn Has Sounded,,,,♪ Deer Suo
,,,,
,,,,
,,,,
10. Skyfire Circlet,,,,♪ Lunan
,,,,
,,,,
,,,,
11. Walk With the Blazing Fire,,,,♪ Peijia You
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Electric Guitar,Peijia You,,,
12. Land of Primal Flame,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Recorder,Xiaokui Ding,,,
13. A Deed No Less Than Star-Forging,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
14. Sea of Shifting Sentience,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Shakuhachi,Jiannan Gu,,,
,,,,ewso harp
15. The Dream That Was Tollan,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
16. Of That Colossal Wreck,,,,♪ Lunan
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
,,,,
17. Ri Yokobal kech ri Ajaw Ch'ulel,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Voice,Ziyu Che,,,
18. The Path Towards Tota'ch'imil,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
19. Kukulkan's Deceit,,,,♪ Peijia You
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Yi Sun,,,
,,,,
20. Where the Dragon Casts Its Will,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Violin,Dongfang Ouyang,,,
Credited Piano Performance,Arcangelo Chen,,,
21. Radiance Unfading,,,,♪ Dimeng Yuan
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
22. His Rest Was in the Night,,,,♪ Qian Ding
,,,,
,,,,
,,,,
23. Inheritors of Memory and Legend,,,,"♪ Dimeng Yuan, Yang Lee"
,,,,
,,,,
,,,,
24. Spring Returns in Splendor,,,,"♪ Arcangelo Chen, Deer Suo"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Guzheng,Yijing Shen,,,
Live Recording: Pipa,Xiaojing Liu,,,
Live Recording: Erhu,Ying Wang,,,
25. The World at Bay Beyond the Pillow,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Piccolo,Xiaohua Cheng,,,
26. Misty Redolence,,,,♪ Yijun Jiang
Live Recording: Shakuhachi,Jiannan Gu,,,
,,,,
,,,,
27. Entwined in Thought,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
28. Drifting Into Dream,,,,♪ Xin Zhao
Live Recording: Shakuhachi,Xiaokui Ding,,,
Live Recording: Koto,Yijing Shen,,,
,,,,
29. A Fox's Little Daydream,,,,♪ Deer Suo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Shakuhachi,Jiannan Gu,,,
,,,,
30. The Mushroom Creeps In,,,,♪ Linyao Feng
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Flute,Xiaohua Cheng,,,
,,,,
Disc 2: In Noiseless Dreams Hundreds of Battle-Flags,,,,
1. Duel Between the Springs and the Echoes,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
2. Not All Blades Point the Same Way,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
"3. Where Hope Ended, Fire Began",,,,♪ Lunan
,,,,
,,,,
,,,,
4. Those That Stand With the Flame,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
5. And We Burn as One,,,,"♪ Dimeng Yuan, Arcangelo Chen"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
6. Blaze to Break the Dawn,,,,"♪ Dimeng Yuan, Qian Ding"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Quena,Jiannan Gu,,,
7. Here Cometh the Flamelord,,,,"♪ Yuxi Wang, Yang Lee"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
8. Till a Thousand Suns Arose,,,,♪ Dimeng Yuan
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
9. The Return Through the Fire,,,,"♪ Dimeng Yuan, Qian Ding, Xin Zhao"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
"10. To the End, They Remain",,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
11. Pro Vitis Horum,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Cello,Ping Zhang,,,
12. Vigil for Reunion,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
13. Circle of the Journey,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
14. Of Truth Etched in Name,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
15. Sprouting of a Gentle Wish,,,,"♪ June, Yu-Peng Chen"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Children's Choir,Deep Space Choir,,,
Live Recording: Bansuri,Jiannan Gu,,,
Live Recording: Mandolin,Ye Fan,,,
16. Beneath My Wings,,,,"♪ Peijia You, Deer Suo"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Cello,Ping Zhang,,,
17. The Flame Ever Ablaze,,,,"♪ Yang Lee, Deer Suo"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
18. Woven in the Smoke of Memory,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
19. A Favor of the Great Shaman,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
20. Nibbling on Nightmares,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Children's Choir,Deep Space Choir,,,
21. When Slumber Lifts,,,,♪ Ziyu Che
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Cello,Ping Zhang,,,
Live Recording: Shakuhachi,Jiannan Gu,,,
Live Recording: Voice,Ziyu Che,,,
22. Eat or Be Eaten,,,,"♪ Arcangelo Chen, Linyao Feng"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
23. Here Lies the Realm of Dragons,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
,,,,
Disc 3: To Strive and Not Yield,,,,
1. The Fire That Memory Keeps,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
2. Path Lit by Night,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
3. Vitas Corrodens Pestis,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
Live Recording: Choir,Genshin Choir,,,
4. Ode of Resurrection: Recapitulation,,,,"♪ Dimeng Yuan, Deer Suo, Peijia You"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Budapest Scoring Choir,,,
5. The Chosen of Dragons' Trials,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Dongfang Ouyang,,,
,,,,
,,,,
,,,,
,,,,
The Shimmering Voyage Vol.5,,,,
,,,,
,,,,"Recording Studio:
- Air-Edel Recording Studios (1.01, 11, 16 / 2.16)
- Budapest Scoring (1.01, 02, 16, 19 / 2.01~04 / 3.01~03)
- SKY FIRE STUDIO (1.01~05, 08, 10, 13, 16, 18, 19, 21~25, 31, 32 / 2.05~16 / 3.01~03, 05)
- 52Hz Studio (1.02, 05, 10, 13, 15, 17, 20 / 2.16)
- Largo Studio (1.04, 07, 14, 31 / 2.01, 10 / 3.05)
- Sound Pro Studio (2.14~16)
- Soundhub Studios (3.02)"
,,,,
Disc 1: Joy Upon the endless Summer Draft,,,,
1. Indulgence Beneath the Sun,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Big Band,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,London Voices,,,
2. Idle Days of Ease,,,,♪ Deer Suo
Live Recording: Orchestra,Budapest Scoring Big Band,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Trumpet,Danfeng Hu,,,
3. When the Mead First Ferments,,,,♪ Ziyu Che
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Tin Whistle,Xiaokui Ding,,,
Live Recording: Voice,Ziyu Che,,,
4. A Ramble Through the Market Lanes,,,,♪ Ziyu Che
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Alto Saxophone,Shihai Li,,,
5. Drifting Like Clusters of Cloud,,,,♪ Ziyu Che
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Trumpet,Danfeng Hu,,,
Live Recording: Ukulele,Lei Chen,,,
6. Languid Noon Siesta,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
7. Warmth Upon the Hills,,,,♪ Yuxi Wang
Live Recording: Classical Guitar,Justin Quinn,,,
Live Recording: Alto Saxophone,Shihai Li,,,
,,,,
8. Tapestry of Resplendent Hues,,,,♪ Yuxi Wang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Justin Quinn,,,
Live Recording: 12-String Guitar,Justin Quinn,,,
EastWest,Symphonic Orchestra,Percussion -> CymGong,22 Cymbal,
EastWest,Symphonic Orchestra,Percussion -> Metals,Glock,
EastWest,Symphonic Orchestra,Percussion -> Metals,Various Metals,
9. Fluttering Upon the Wind,,,,♪ Yuxi Wang
,,,,
,,,,
,,,,
10. The Wild Soft Summer Darkness,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Peijia You,,,
